id|userId|nickName|ratingAll|ratingLocation|ratingFacility|ratingService|ratingRoom|commentLevel|travelType|roomName|language|content|checkinDate|usefulCount|grade
623835567|"1360490****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Double Room"|"zh"|服務熱情，早餐豐富|"2022-08-12 00:00:00"|7|1
629409683|"1369673****"|"Xingzoudedachangtui"|5|5|5|5|5|Outstanding|"Family"|"Superior Double Room"|"zh"|第二次選擇這家酒店了，這次是帶媽媽來旅遊，選擇裏簡直太方便了～距離北京南站衹要四站地鐵，出來走100米不到就到了，太方便了，交通方便，地理位置得天獨厚啊～ 去任何景區都非常方便～出酒店門吃喝玩樂啥啥都有，老字號，這條街也齊活了～～  服務特別好，小哥哥小姐姐都很熱情且認真，讓人很舒服～ 房間不是很大，乾淨整潔，設備齊全，環境很好～ 做核酸也很方便～很近～ 喜歡😘推薦！|"2022-08-21 00:00:00"|7|2
627976425|"yysan****"|"GuestUser"|4.5|4|4|5|5|Very Good|"Family"|"Guestroom (2 beds)"|"zh"|酒店坐落在“遊客街”——前門大街上，正陽門后，離天安門非常近，交通非常便利。地鐵站很近，街這頭的珠市口有7.8號線，街那頭有2號線的前門站。公交線路也很多，並且有到長城的旅遊專線，還有夜遊長安街的專線。最關鍵是核酸點很近！真的是名副其實的“遊客街”！對遊客來說，真的是省心。 當然，很多人說，幹嘛住這種“遊客街”啊，本地人都不會去的。但是，我們就是遊客嘛，哈哈哈。我們幹嘛去本地人扎堆的地方呢，北京那麼大，我們就衹有幾天時間，難道全花在找路找吃找地兒住上麪？多費事兒啊，多花兒點錢省事兒！ 酒店的房間內部，很一般，太小了，小到兩個人轉不過身。不過這兒寸土寸金，可以理解哈！ 酒店的服務很好，每個人都很熱情。|"2022-08-18 00:00:00"|0|1
627158881|"_WeChat271254****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Double Room"|"zh"|優點：位置好，在前門大街上，且離地鐵口近，出行方便。前台熱情服務好。有免費的飲料，宵夜。早餐豐富味道好。房間比較智能。送餐機器人小朋友很喜歡。 缺點：房間很小，衛生間是在房間裏隔了一個淋浴間，導致房間味道難散掉。|"2022-08-18 00:00:00"|6|1
656408299|"E0366****"|"GuestUser"|4.7|5|4|5|5|Wonderful|"Family"|"Superior Family Room"|"zh"|總體不錯，就是家庭房不能電梯直達，需要爬樓梯，洗衣機烘乾機太少，衹有各一台，實在無法滿足需求，天天等洗衣就要幾個小時，房間沒有衣櫃和掛衣服的地方，設施有點少，前台服務，客房服務，還有夜宵還可以。|"2022-08-17 00:00:00"|0|2
617777047|"M28767****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Superior Family Room"|"zh"|住了四天，由於天氣太熱，不想出去玩，行程也變了就續住了三天，沒能訂到相同的房型，客房經理非常好，幫我們換房搬行李，由於後邊兩天沒定到家庭房，給我們選了個相對大一些的豪華大床房，住着也夠大了。環境因為在前門也沒辦法按照正常的性價比來評價，整體還是可以的！房間設施有些舊了，其他都還好|"2022-07-31 00:00:00"|7|1
710396553|"_ZFB445936****"|"Youyouyoubudele"|5|5|5|5|5|Outstanding|"Friends"|"Deluxe Room (2 beds)"|"zh"|整體入住感覺不錯，離景點足夠近，而且離三禾稻香村  四季民福烤鴨店都在幾百米非常有利於排隊 值得推薦入住！|"2023-01-13 00:00:00"|0|1
713464275|"M19113****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|設施：齊全完善 衛生：乾淨整潔 環境：很好 服務：周到熱情細緻 入住很多次了，每次都很滿意，下次還會入住|"2023-01-18 00:00:00"|0|1
627894281|"M484211****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Deluxe Room (2 beds)"|"zh"|酒店地點十分方便，就在前門大街步行街上。離珠市口地鐵站步行三分鐘。可以直達北京西站。酒店的工作人員非常熱心，下班了還在幫忙解決彈窗誤彈的問題。孩子很喜歡這家酒店，說下次來北京還要住這裏。|"2022-08-16 00:00:00"|5|1
593710108|"M257826****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Double Room"|"zh"|酒店非常不錯|"2022-06-03 00:00:00"|15|1
724100133|"M0662****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Multi-level Twin Room"|"zh"|酒店乾淨整潔，晚上還有夜宵提供，服務小哥哥小姐姐也十分熱情，非常不錯的體驗。|"2023-02-04 00:00:00"|0|1
711713755|"150236****"|"appleye"|3.2|3|3|5|2||"Family"|"Deluxe Room (2 beds)"|"zh"|衛生真的，小朋友塵蟎過敏，入住以後真的要奔潰了，太髒了，空氣中都是灰塵，窗小到……|"2023-01-14 00:00:00"|0|2
643516451|"M358290****"|"AnonymousUser"|4.5|5|3|5|5|Very Good|"Couples"|"Superior Double Room"|"zh"|因為兩棟在不同地方，又有點不方便，蓮蓬頭水量偏小也沒有很熱，希望改善 床的部分靠牆整潔可以再加強，有肉眼可見的灰塵，其他都蠻不錯的|"2022-09-03 00:00:00"|0|2
626241719|"200195****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Superior Double Room"|"zh"|地理位置優越，服務也很好。來北京的第三天彈窗了，當天的值班經理和其他工作人員很負責，積極熱情幫助向社區申報，幫了大忙了。下次還會入住|"2022-08-16 00:00:00"|5|1
547371124|"M33675****"|"MigH"|5|5|5|5|5|Outstanding|"Business travelers"|"Double Room"|"zh"|🚗 交通：酒店離天安門廣場前門大街挺近的 交通方便 走幾分鐘就到地鐵站了  🧹衛生：房間和大堂乾淨舒適 衛生 房間內還有擺放了消毒紙巾 住的挺放心 🔔服務：前台工作人員態度挺好 熱情貼心 下次回京還是會來住的|"2021-10-19 23:59:00"|14|2
568280175|"_cs18001438****"|"GuestUser"|4.7|5|4|5|5|Wonderful|"Couples"|"Double Room"|"zh"|酒店位置很好在前門大街上.走路去大柵欄近.去了中國第一家電影院/1902年大觀樓/看了電影體驗了一次.電影廳小.|"2021-12-24 00:00:00"|0|2
643274813|"M22766****"|"AnonymousUser"|4.2|4|3|5|5|Good|"Solo travelers"|"Double Room"|"zh"|如果不參考床小、無窗、花洒水分散、隔音不好的話，整體感覺還可以。提示：沒帶洗漱用具的朋友需要個前台主動索取哦|"2022-09-30 00:00:00"|0|1
724792021|"M485425****"|"pikaqiu"|5|5|5|5|5|Outstanding|"Solo travelers"|"Double Room"|"zh"|前台小姐姐服務態度非常棒，非常的奈斯！房間很舒適, 環境：非常優雅|"2023-02-07 00:00:00"|0|1
645260391|"1366167****"|"xuxinfd"|4.5|4|5|5|4|Very Good|"Other"|"Double Room"|"zh"|酒店的位置很好，就在前門大街上，出入都要走點路，大堂環境挺好，房間很小，基本出了床就沒有空間了，適合臨時入住|"2022-09-27 00:00:00"|0|3
545743077|"M53265****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Family Room"|"zh"|位置好，距離天安門步行10分鐘左右，裝修的環境也挺有科技感，父母很喜歡，美中不足就是酒店黑色裝修，灰塵浮毛有點明顯，酒店是愛奇藝會員，還追了8集八角迷亭，也是意外收穫了，樓下有羅森可以買小零食早餐之類的。|"2021-10-15 23:59:00"|16|2
565943402|"lim****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Double Room"|"zh"|就在珠市口地鐵門口不遠。前門大街上。房間佈局很舒適，一樓是年輕的「水吧」，有酒有飲品。整體風格很有意思。適合少量行李旅行。|"2021-12-09 00:00:00"|17|2
571717639|"M450212****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Guestroom (2 beds)"|"zh"|服務好～～很熱心～～居住環境也好 清潔度也非常好～工作人員也很認真～服務非常好～～|"2022-01-13 00:00:00"|16|1
725446237|"M500406****"|"GuestUser"|5|5|5|5|5|Outstanding|"Other"|"Double Room"|"zh"|非常好的體驗 服務很好 環境很好 設施很齊全 以後來玩還會入住的|"2023-02-08 00:00:00"|0|1
545270525|"1364196****"|"Candyaichiyudedalianmao"|5|5|5|5|5|Outstanding|"Couples"|"Double Room"|"zh"|第一次住Citigo，他們家性價比很高，地理位置也很好，七號線地鐵站非常近，旁邊就是鮮魚口美食街和大柵欄，去故宮天安門天壇景點都很方便，如果要買北京正宗的三禾稻香村附近也有，去環球影城七號線終點站就到了，服務也不錯，每天房間都會打掃乾淨，下次來北京還會選擇他們家😏|"2021-10-11 23:59:00"|19|1
572379203|"M249464****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Deluxe Room (2 beds)"|"zh"|酒店 🧹衛生：良好 🚗 交通：方便 🔔服務：前台服務態度好 辦事效率高！|"2022-01-20 00:00:00"|15|1
574918066|"M263730****"|"Paopaomaomao"|5|5|5|5|5|Outstanding|"Solo travelers"|"Double Room"|"zh"|服務態度很好。房間乾淨整潔。推薦|"2022-02-05 00:00:00"|17|1
570961139|"M30203****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Guestroom (2 beds)"|"zh"|非常貼心，服務周到！房間乾淨整潔，性價比高，很不錯呀！！|"2022-01-10 00:00:00"|15|1
640058255|"M45798****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Superior Double Room"|"zh"|酒店很乾凈，裏面的設施都是智能家居特別方便，而且地理位置特別棒，臨近地鐵站，前台服務態度也非常好|"2022-09-21 00:00:00"|2|1
565787936|"M38025****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Deluxe Room (2 beds)"|"zh"|酒店服務很好，行李管家服務真的很不錯啊，換酒店或者去機場，不用帶着大件行李真的太爽了！|"2021-12-06 00:00:00"|17|1
544091404|"1381690****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Superior Family Room"|"zh"|房型比較大，有額外的大陽台供休息。裝修設計都比較時尚。如果來北京玩，這家酒店是不錯的選擇！就在前門大街上。服務人員也相當人情，有求必應，給點個大大的贊！|"2021-10-11 23:59:00"|16|2
569640043|"_WeChat224825****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Other"|"Double Room"|"zh"|酒店地理位置好。服務積極熱情，房間衛生乾淨。值得推薦  。|"2021-12-31 00:00:00"|14|2
538584948|"E4605****"|"s"|4|5|3|5|3|Good|"Business travelers"|"Double Room"|"zh"|前台服務人員非常好，地理位置就在前門大街上，晚上安全，早上吃着酒店早餐有種老北京的感覺非常不錯。 酒店硬件設施還需加強，去的時候好多房間在裝修，有種酒店還沒完全開業的感覺，入住第一天花灑不好及時給修了。房間全感應，不知道是排風扇還是房間排風聲音特別大，大概需要十五分鐘左右才能自動停下來，我覺得還不如裝開關呢。|"2021-09-05 23:59:00"|2|1
644719621|"M413856****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Superior Double Room"|"zh"|環境很好，出行也很方便，服務也很好，性價比不錯，大家可以放心預訂，就是內部空間稍微小了點。|"2022-10-03 00:00:00"|1|1
539780230|"M52033****"|"GuestUser"|5|5|5|5|5|Outstanding|"Solo travelers"|"Double Room"|"zh"|酒店地理位置方便，在地鐵珠市口站附近的前門大街。衛生很乾凈，大廳和休息區環境比較好，也適合假期中偶爾的辦公需求。小哥哥和小姐姐們的服務很周到~下次到北京還來預定這家酒店。|"2021-09-16 23:59:00"|17|1
622861165|"1358556****"|"Shanqingshuixiuadam"|5|5|5|5|5|Outstanding|"Family"|"Superior Double Room"|"zh"|這是是幫家裡老人孩子訂的，說位置是真好，就在前門大街上，不過房間有點小，也是我們訂的晚了，沒有雙大床房了。|"2022-08-09 00:00:00"|4|1
614714867|"_WeChat260300****"|"GuestUser"|3.5|4|4|2|4|Fair|"Couples"|"Deluxe Room (2 beds)"|"zh"|環境乾淨整潔，服務人員相當熱情，水，咖啡喝不完，但是也是有點不愉快的小插曲，造成我們的時間和金錢損失，非常不舒服|"2022-07-22 00:00:00"|1|2
577703058|"M355787****"|"Xxxibbbgd"|5|5|5|5|5|Outstanding|"Other"|"Double Room"|"zh"|酒店李經理非常好  幫忙拿行李送上車  餐廳張大姐很好  早餐打包好很快就送到房間   酒店的王大哥人很好   熱情   酒店的前台接待也都很nice  攜程非常棒  果真值得信賴  十分推薦|"2022-02-28 00:00:00"|14|2
534924611|"1345685****"|"Xbdxiaobudian"|5|5|5|5|5|Outstanding|"Family"|"Deluxe Room (2 beds)"|"zh"|# 北京旅行#  今年的暑假旅行✈️帶孩子去北京我選擇的酒店之是🏠位於北京天安門附近景區內的前門大街一家還不錯的房。  🛋進入房間：感覺真的跟圖片無差連着又續房2天.  🛁客房的布局、設施時尚新潮，設計感十足，細節處盡顯用心！而為客人提供的就床品、洗沐用品均體驗感極佳。|"2021-08-11 23:59:00"|17|1
545972925|"203965****"|"FEELyongyuan"|5|5|5|5|5|Outstanding|"Family"|"Superior Family Room"|"zh"|就在前門大街南端 離地鐵口步行不到十分鐘 去天安門和天壇都很方便 家庭房在頂層 很安靜 酒店乾淨衛生………..|"2021-10-15 23:59:00"|14|2
709308731|"M316670****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Friends"|"Deluxe Room (2 beds)"|"zh"|寶藏酒店！前台很周到房間也很好～在這個地段性價比極高～|"2023-01-12 00:00:00"|0|1
573689700|"_WeChat25569****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|🔔服務：服務人員態度很好  🚗 交通：交通十分便利，就在前門大街上，周邊可以直接逛大柵欄，再多走幾步就能到北京坊   🧹衛生：有點看人品，我第一個房間因為門鎖壞了其實衛生間沒有很乾凈，然後換到另一個房間明顯感覺要乾淨很多|"2022-01-29 00:00:00"|17|1
588086434|"M53938****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Other"|"Double Room"|"zh"|🚗 交通：交通便利，去哪兒都很方便 🧹衛生：乾淨整潔，智能家居，打掃衛生及時 🍃環境：很好  🔔服務：很熱情 最近疫情人不多，人少體驗感就比較舒服|"2022-04-21 00:00:00"|15|1
653746135|"D18258****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Panoramic Double Room"|"zh"|免費幫我升級了房間，服務不錯，酒店位置很好，就在前門附近的步行街上，下次還會入住|"2022-09-22 00:00:00"|1|3
570179191|"M239446****"|"GuestUser"|5|5|5|5|5|Outstanding|"Couples"|"Superior Double Room"|"zh"|王雪珂服務態度好|"2021-12-30 00:00:00"|14|2
638014791|"E2311****"|"Maxingjiye"|4|5|3|4|4|Good|"Business travelers"|"Double Room"|"zh"|酒店位置方便，距離地鐵較近，酒店在前門商業街，環境較好。房間不大，比較安靜，但地麪有些沒清理乾淨，黏黏的。|"2022-07-05 00:00:00"|0|3
567028295|"110065****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Double Room"|"zh"|很不錯，性價比高，態度也好|"2021-12-16 00:00:00"|14|1
621239977|"M21879****"|"AnonymousUser"|4.5|4|5|5|4|Very Good|"Family"|"Guestroom (2 beds)"|"zh"|離地鐵口很近，交通方便。早餐也很好。就是房間太小太小了。行李箱都放不開，雙床天窗，就是無窗。|"2022-08-08 00:00:00"|0|1
525528916|"qiuye****"|"Aiqinhaidelantian"|4|4|3|4|5|Good|"Family"|"Deluxe Room (2 beds)"|"zh"|酒店風格是屬於青年旅舍類型，房間裝修布置相對簡約。不過我們訂的房間有其特點，就是兩張大床，可以睡4位乘客，睡在一起不是很擠。缺點房間相對較小，不過我們主要看中酒店的地理位置，前門大街上，出行相對來說比較方便。|"2021-07-14 23:59:00"|2|2
532542364|"M237383****"|"GuestUser"|5|5|5|5|5|Outstanding|"Solo travelers"|"Double Room"|"zh"|酒店位置優越，就在前門大街正街上，緊鄰前門各景點，緊鄰地鐵站。房間設備設施先進貼心，人性化設計細節入微。同時還要提起熱情服務的小妹妹和好味新鮮的現制飲料，總之值得推薦！|"2021-07-31 23:59:00"|12|1
540216932|"M13829****"|"GuestUser"|3|3|3|3|3||"Couples"|"Superior Double Room"|"zh"|房間太小了 服務還不錯 房間太小了 服務還不錯房間太小了 服務還不錯房間太小了 服務還不錯房間太小了 服務還不錯|"2021-09-10 23:59:00"|0|2
545979559|"_WeChat258577****"|"Diaryi"|5|5|5|5|5|Outstanding|"Family"|"Deluxe Room (2 beds)"|"zh"|酒店環境很好，離天安門故宮都很近，前台人員服務很到位，早餐種類很多，推薦。|"2021-10-13 23:59:00"|12|3
570608012|"M315307****"|"AnonymousUser"|4.7|5|4|5|5|Wonderful|"Couples"|"Guestroom (2 beds)"|"zh"|1.位置超出，出遊的首選，地鐵5分鐘到，樓下有羅神。 2.服務態度好，跟進快，能盡量滿足你要求。3.隔音完全不行，怕吵必須慎選。晚上能清楚聽到隔壁交談，早上外麪聲音也會有。4.供暖很熱，有人會喜歡，南方人受不了，抄個外窗的可解決|"2022-01-02 00:00:00"|0|1
518114968|"_WeChat60515****"|"GuestUser"|5|5|5|5|5|Outstanding|"Other"|"Superior Double Room"|"zh"|地理位置非常的好，離珠市口地鐵站很近。因為沒有定景觀房，走之前想去看看頂層風景，前台趙娟女士非常熱情帶我進行了參觀拍照。酒店在樓頂種了很多瓜果，摘下洗洗就可以吃，下次要試一下。|"2021-07-14 23:59:00"|8|1
568934236|"_WeChat282375****"|"quSantaMonica"|3.5|5|2|4|3|Fair|"Couples"|"Superior Double Room"|"zh"|衛生和設施真的一般  設施我覺得是酒店老闆問題 房間的設施感覺跟老小區一樣  沙發的污漬挺明顯 肯定是洗不掉了 桌子也比較臟  洗手台我擦拭完后還是有水漬 浴室一開始的那間 水流跟停水一樣 後面換了一間 水直接從水管往外流 大冬天 都想洗熱水澡還是比較在意的 再換了一間終於水是正常的了 但是就是掛在那固定的東西 蓮蓬頭會是固定歪的  窗檯的窗帘 特意加的錢 是對着外麪的窗戶 可惜這窗戶衹要能看見外麪 他就會透風 很冷 導致五天住着都是關窗的 早知道不如定窗戶對着過道的 一天要便宜將近40 五天下來都能省200 床單睡的也是身上會癢 都穿衣服睡的 我們第一次住這個酒店 前台沒有告知我們可以享受的權益 比如早上早餐時間 以及每天晚上可以享受的夜宵和咖啡 我們五天沒有一天享受到夜宵和咖啡服務  最後一天 我算了一下在這家酒店花了1700左右 好奇心問一下這酒店有什麼特殊才發現原來我們一樣沒享受到 前台小姐姐讓我挑了兩個杯子送給我 所以服務是比較好的 位置確實是絕佳  最後一天才發現原來這裏的前門這麼好逛  旁邊就是地鐵站去哪都很方便  寄送服務相當不錯 該誇的誇 不好的也實話實說 跟別的酒店對比覺得不值得這個房費 同價位都能住設施很好的酒店了|"2021-12-28 00:00:00"|3|1
568101496|"M497614****"|"GuestUser"|5|5|5|5|5|Outstanding|"Other"|"Multi-level Twin Room"|"zh"|一家三個成人住的複式房 樓下雙床房 樓上單床 每層樓有獨立的衛生間，電視 酒店整體 環境不錯 地點非常好 就在前門大街上 步行轉彎就是天安門 還有酒店的前台和服務人員 態度很好 很熱情  下次來北京還會選擇這裏|"2021-12-21 00:00:00"|18|1
553399475|"118800****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Family Room"|"zh"|環境非常好 店員都好熱情～性價比超高！！！|"2021-10-30 23:59:00"|13|1
540511441|"1808862****"|"CeonjukH"|5|5|5|5|5|Outstanding|"Friends"|"Double Room"|"zh"|很好的體驗，屋子很乾凈，服務人員也特別熱情～還提供行李寄存，體驗非常好～|"2021-09-22 23:59:00"|11|1
534759464|"M17883****"|"GuestUser"|5|5|5|5|5|Outstanding|"Couples"|"Superior Double Room"|"zh"|酒店環境很不錯，舒適，乾淨，離天安門廣場很近，前門大街逛街也方便，服務很好，去的晚服務人員還特意打電話告知是否留房，總之非常nice|"2021-07-30 23:59:00"|10|1
568111800|"D8734****"|"Thomats"|5|5|5|5|5|Outstanding|"Business travelers"|"Double Room"|"zh"|酒店在前門大街內，步行三分鐘即可到達珠市口站。樓下即有一個luckin和羅森便利店，酒店也有一些免費夜宵可以吃。美中不足，現在疫情起伏，取消了自助式早餐，改為送餐盒上門，選擇自由度小了些。|"2021-12-21 00:00:00"|13|2
644466705|"118401****"|"GuestUser"|5|5|5|5|5|Outstanding|"Couples"|"Superior Double Room"|"zh"|乾淨衛生，入住舒服，位置絕佳，就在前門大街上 設施，價格也很合理|"2022-09-27 00:00:00"|0|2
504971941|"288032****"|"Yeyemaomao"|4.5|4|5|5|4|Very Good|"Family"|"Multi-level Twin Room"|"zh"|酒店地理位置優越，離地鐵珠市口站近。去天安門廣場可以步行前往。酒店在前門大街上，附近特色小吃很多。複式房型適合一家三口住。大堂提供飲料可以小坐聊天。下次還會選擇入住。|"2021-06-21 23:59:00"|3|2
500414978|"320774****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Superior Double Room"|"zh"|我是華住會的會員，特別愛歡閣的風格和味道，該酒店交通非常便利，地處前門大街的步行街上，帶娃看升國旗，逛天安門，逛老北京的衚衕及其方便，周圍都是小吃，前台的小姐姐非常和藹熱情，我們來之前打電話的，前台小妹出門迎接，進到大堂聞到非常熟悉的味道，有回家的感覺，早上的自助餐也很超值呢，坐在大廳邊喝咖啡☕️邊欣賞步行街上走過的行人，體會老北京的感覺。時尚與傳統交融在一起，很愜意的，歡閣的床品舒適，乾淨衛生，非常喜愛淋浴的花灑可變換水流，愛了。女兒晚上約了住在附近的親戚家的小妹妹在步行街上嬉戲遊玩，累了還可以在酒店的大堂歇歇腳，很是舒服啊！|"2021-05-25 23:59:00"|10|1
540645733|"320366****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Family Room"|"zh"|行李寄送非常滿意，準時專業！因為下雨給包的非常完美。|"2021-09-23 23:59:00"|9|2
710255419|"1804119****"|"Bulusitejianzhen"|5|5|5|5|5|Outstanding|"Family"|"Superior Double Room"|"zh"|酒店位置方便，服務熱情，房間略小，滿足需求|"2023-01-09 00:00:00"|0|1
619188423|"M21534****"|"Yuyan"|5|5|5|5|5|Outstanding|"Family"|"Multi-level Twin Room"|"zh"|每次到北京都住他們家，出行方便，房間舒適，早點和夜宵都很適合孩子，真心推薦。|"2022-08-05 00:00:00"|4|2
705392101|"M283382****"|"GuestUser"|5|5|5|5|5|Outstanding|"Couples"|"Superior Double Room"|"zh"|非常的好！服務好 態度好 夜宵的餛燉還不錯|"2023-01-06 00:00:00"|0|2
499482069|"_WeChat39091****"|"GuestUser"|3|2|3|4|3||"Friends"|"Double Room"|"zh"|訂酒店要看清楚噢，這個大床房的窗是靠走廊的，居然通向室內的...太悶了，一走近房間一股子味道。房間在另一棟的一樓，要上下三樓才能到另一側大堂，出行太不方便了，導視也做的不好，差點找不到房間了。不會再訂這家了。|"2021-05-17 23:59:00"|0|1
506408977|"M13285****"|"GuestUser"|5|5|5|5|5|Outstanding|"Other"|"Multi-level Twin Room"|"zh"|酒店就在前門大街，晚上可逛逛街再步行到天安門 loft夠住四個人，樓下樓下都有衛生間 建議：衛生間玻璃強烈建議換成磨砂玻璃或貼層膜，避免洗澡上廁所時的尷尬，即便是一家人也非常尷尬啊|"2021-05-30 23:59:00"|8|1
548188484|"320845****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Couples"|"Superior Double Room"|"zh"|連住了兩晚 確實不錯|"2021-10-19 23:59:00"|7|1
501857544|"110077****"|"Qiyuedebingbing"|4.7|5|5|4|5|Wonderful|"Family"|"Superior Double Room"|"zh"|酒店位置個人感覺很棒，珠市口地鐵下來就是。 房間雖然小，帶着孩子兩個人住的很舒服。 床很舒服水溫什麼也很好 唯一欠缺的就是如果有茶包就更好了，逛了一天回來可以喝口茶歇歇。|"2021-05-29 23:59:00"|1|2
548381856|"M11665****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Friends"|"Superior Double Room"|"zh"|交通方便 服務好|"2021-10-17 23:59:00"|8|1
724022421|"M1615****"|"Halailailailailai"|5|5|5|5|5|Outstanding|"Solo travelers"|"Double Room"|"zh"|各方面都特別好，很暖和～地方也方便～|"2023-02-03 00:00:00"|0|1
541540530|"_M1356461****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Superior Family Room"|"zh"|酒店服務很棒，酒店行李管家很方便|"2021-09-27 23:59:00"|8|1
700952815|"M32596****"|"Leileibibi"|5|5|5|5|5|Outstanding|"Family"|"Superior Double Room"|"zh"|酒店還不錯，地理位置，環境各方面都挺好的|"2022-12-31 00:00:00"|0|2
628105649|"1387991****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Family Room"|"zh"|非常好，位置極佳，家庭房有兩張床，舒適。去哪都方便，已經向友人推薦。|"2022-08-12 00:00:00"|2|1
554688226|"M333041****"|"AnonymousUser"|3.5|4|4|3|3|Fair|"Solo travelers"|"Double Room"|"zh"|說真的CitiGo是我旅行或出差一直在選擇的酒店，之前住過的蘇州、上海以及北京三元橋的CitiGo，體驗都非常好，但天安門廣場這一家真的讓人失望。前台的工作人員還是認真負責的，但衛生打掃服務是真的很敷衍，被套床單我住了三天都不給換的，隨意鋪了一下就完事兒了，最後一天我回去發現廁所地墊竟然和浴巾放在一起，而不是搭在浴室門把手上，真的希望清掃的工作人員負責一些吧。房間小一點沒什麼，但衛生清掃總要達到基本標準吧，希望能夠引起重視。|"2021-10-30 23:59:00"|0|1
709357471|"M32839****"|"zhangbaba"|4.2|4|4|4|5|Good|"Family"|"Panoramic Double Room"|"zh"|位置方便.交通方便.工作人員認真負責.|"2023-01-08 00:00:00"|0|2
638480561|"M495750****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Double Room"|"zh"|非常不錯，性價比超高，前台的服務態度都很好很棒。住的非常好|"2022-09-18 00:00:00"|0|1
499261789|"q****"|"GuestUser"|4.5|5|4|5|4|Very Good|"Business travelers"|"Panoramic Double Room"|"zh"|酒店的早餐還行，供應時間長，一直到中午。有現煮的麵條，有酸奶。酒店的服務也不錯，設施比較新。酒店位置好，在前門步行街南口。景觀房入住，最好有服務員引導，否則暈。|"2021-05-17 23:59:00"|1|3
530642265|"gexz****"|"gexzhell"|3|3|3|3|3||"Family"|"Multi-level Twin Room"|"zh"|步行就到天安門，出門就是小吃街，朝向安靜的弄堂，位置一級棒，房間就是太暗了點|"2021-07-25 23:59:00"|0|2
548807800|"M312957****"|"GuestUser"|3.5|4|3|4|3|Fair|"Couples"|"Double Room"|"zh"|總體來說入住體驗並不是很好。  先說好的 🚗 交通：地理位置很好，就在前門大街，旁邊7號線地鐵衹要步行3分鐘，去各個景點都非常方便，門口有個羅森，買一些日常用品也非常方便。地理位置是最滿意的一個點  🔔服務：前台態度挺好的，進出都會打招呼。  接下來進入吐槽環節 房間真的非常非常小，最開始訂的大床房一進門感覺兩個成年人躺平就到頭了，而且內窗有和沒有其實沒啥區別，所以一進門前台就問我們要不要升級，後面加了200+升級了外窗，房間依舊很小兩個行李箱平鋪就沒地方走路，床的一塊區域也沒有燈，非常暗。  但是讓我不太開心的是我們和朋友訂的同樣的，他們用比我們少400+的價格拿到了更大的房間，最開始我們問大床房是不是都這麼大的時候給我們的回答是基本就是，但是我們的房間連沙發都放不下，朋友那間還有兩個小沙發。  總結來說對於入住體驗不是很滿意，但是如果追求周邊遊方便還是可以選擇這家的。|"2021-10-18 23:59:00"|0|1
701191491|"M31308****"|"GuestUser"|5|5|5|5|5|Outstanding|"Solo travelers"|"Double Room"|"zh"|就在前門大街上，很方便，房間衛生也很好|"2022-12-31 00:00:00"|0|2
550197127|"1865133****"|"Bonuotewenpin"|4.2|4|4|5|4|Good|"Friends"|"Guestroom (2 beds)"|"zh"|交通是真的很方便，就在前門大柵欄這邊，去天安門廣場散散步就到了。樓下就是一家羅森，啥都能買到。 我訂的房型房間麪積着實緊湊了些…床單有一點污漬。我的房間窗子有點漏風，晚上睡覺挺冷的。這點不太滿意，還需酒店再檢查維修下。 酒店前台還提供了免費的行李管家服務，這點真的超級超級超級方便。可以把行李送至機場火車站或者下一家酒店，省時省力省錢！|"2021-10-15 23:59:00"|0|2
