id|userId|nickName|ratingAll|ratingLocation|ratingFacility|ratingService|ratingRoom|commentLevel|travelType|roomName|language|content|checkinDate|usefulCount|grade
618028295|"_wfo067****"|"GuestUser"|4|4|4|4|4|Good|"Business travelers"|"Double Room A"|"zh"|入住時候有點尷尬 明明顯示了攜程的升級房權益 前台說他們這裏沒有 後來聯繫攜程給升了。 距離太古匯北區非常的近!|"2022-08-01 00:00:00"|0|3
719440663|"_WeChat305917****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Double Room A"|"zh"|凌晨臨時訂的 前台給升級了房間。 衛生環境各方面都還不錯|"2023-01-30 00:00:00"|1|2
564744888|"M16259****"|"GuestUser"|5|5|5|5|5|Outstanding|"Solo travelers"|"Double Room A"|"zh"|去年住的是南鑼鼓巷那邊的店，這次三裏屯這家新店還是一樣的舒服，一個人出差完美！|"2021-12-01 00:00:00"|0|1
654285783|"M305111****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Solo travelers"|"Superior Double Room"|"zh"|不錯，三裏屯這個價位住到這樣的酒店很不錯了，酒店設施品質不錯，各方面都挺超值|"2022-10-30 00:00:00"|0|2
566486804|"_WeChat25998****"|"Aurelio"|5|5|5|5|5|Outstanding|"Business travelers"|"Double Room A"|"zh"|精緻，床很舒服，服務態度很好，也很乾凈，下次還會再來|"2021-12-13 00:00:00"|0|1
574831793|"_WeChat253131****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Double Room"|"zh"|員工服務很棒，會主動送行李到房間，還有獨立洗衣房，洗衣機和烘乾機是分開的非常方便，洗衣機看起來很新很乾凈，還免費提供洗衣液，柔順劑，消毒液，客房間床很舒適，房間寬敞，地麪也很乾凈床品很整潔，沙發衛生做的也很乾凈，衛生細節衛生很好，很舒服，酒店環境衛生整體很好，客房服務員打掃衛生時都會打招呼，服務態度都很友好，前台小姐姐還會主動提供一次性洗漱用品，會主動介紹房間布局，衛生打掃得也很乾凈，入住很滿意|"2022-02-11 00:00:00"|0|2
563597974|"_WeChat29430****"|"Mingbujianjingchuan"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior King Room"|"zh"|前台小姐姐小哥哥服務特別好，房間打擾非常乾淨呢，非常喜歡這裏的氛圍|"2021-11-26 00:00:00"|1|2
574092327|"M463226****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Double Room"|"zh"|酒店位置非常好，前台服務非常熱心，服務非常好，前台主動提供幫助，其他工作人員服務特別熱情。前台辦理入住效率很快，其他前台工作人員也都很專業，服務很有耐心，也很有責任心，入住辦理效率很快，辦理完入住后還主動引導到電梯，並告知洗衣房的位置，洗衣機還可以烘乾很方便，辦理退房的速度也很快，前台有免費寄存行李的服務，還主動提醒有免費咖啡喝，前台總體服務非常熱情，客房阿姨服務很熱情，阿姨服務很好，房間打掃很乾凈，衛生間也很乾凈，毛巾浴巾都很柔軟舒適，床墊很舒服，床品整體很整潔，馬桶衛生很仔細，衛生間地麪打掃的很乾凈，地板乾淨，客房阿姨打掃衛生也會主動問好，還有大廳也很乾凈，香氛味道也很好聞，總體服務超級好是最滿意的，非常推薦，三裏屯CitiGO歡閣酒店打卡非常成功，推薦！|"2022-02-06 00:00:00"|0|2
549540355|"M227199****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Double Room A"|"zh"|酒店服務非常好，服務人員非常熱心周到，房間環境也非常好，非常舒適，哇塞了，很好很好，實名點贊👍🏻|"2021-10-22 23:59:00"|6|1
561687664|"M495394****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Double Room A"|"zh"|很不錯 品質很好，硬件很棒，對麪就有兩家新開的酒吧，性價比很好！|"2021-11-15 00:00:00"|6|1
571982379|"M250829****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Guestroom (2 beds)"|"zh"|到北京常住的酒店，地點和客房舒適性不言而喻，非常棒。這次因為疫情，北京健康寶被停了，幸虧旁邊世茂工三就有5小時極速核酸，酒店服務員又第一時間幫我報備社區，報備后也就一小時的時間健康寶就恢復了綠碼，真的非常感謝店員的及時服務，才沒耽誤其他行程|"2022-01-12 00:00:00"|0|2
648449193|"M254007****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Double Room"|"zh"|設施：裝修很現代前衛，是年輕人喜歡的風格，衛生間乾濕分離，住得很舒服|"2022-10-13 00:00:00"|0|1
612089085|"D15993****"|"Bukudepuer"|5|5|5|5|5|Outstanding|"Solo travelers"|"Business Double Room"|"zh"|總體來說體驗不錯  位置和設施都挺好的  但是稍微留有一些上位客人的煙味   希望以後多注意|"2022-07-20 00:00:00"|0|1
657818451|"_WeChat46406****"|"GuestUser"|5|5|5|5|5|Outstanding|"Other"|"Superior Double Room"|"zh"|前台服務熱情 進來就幫我拿行李 給我倒熱水 很感謝 很貼心|"2022-11-10 00:00:00"|0|2
584510140|"_WeChat39140****"|"GuestUser"|5|5|5|5|5|Outstanding|"Couples"|"Double Room"|"zh"|🚗 交通：看着三裏屯太古裏交通方便 🧹衛生：衛生不錯沒有頭髮浴巾也都乾淨 🍃環境：環境不錯的該有的都有窗戶 🔔服務：服務不錯有求必應|"2022-04-02 00:00:00"|0|1
591509932|"M222213****"|"AnonymousUser"|4.7|5|4|5|5|Wonderful|"Business travelers"|"Double Room A"|"zh"|酒店離的德國大使館很近，辦簽證住這裏非常方便，入住舒適出行便利，是不錯的選擇！下次來使館區辦事情還會選擇這裏。|"2022-05-18 00:00:00"|0|1
716423593|"21927583****"|"Jianyuwen"|4.2|4|4|4|5|Good|"Friends"|"Double Room A"|"zh"|地理位置離太古裏近 房間乾淨 下次還會入住|"2023-01-23 23:59:00"|0|1
624049791|"M394826****"|"JAYCHOU38"|4|4|3|4|5|Good|"Business travelers"|"Double Room"|"zh"|乾淨舒適，位置優越（3分鐘步行到太古裏），服務很周到，價格很划算，大力推薦！|"2022-08-13 00:00:00"|0|1
654906989|"zhangjing****"|"GuestUser"|5|5|5|5|5|Outstanding|"Booked for others"|"Guestroom (2 beds)"|"zh"|靠近使館區，衛生、安全，工作人員熱情周到，一切都很滿意！|"2022-10-31 00:00:00"|0|1
569818458|"M302955****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Couples"|"Double Room"|"zh"|服務真的很棒，感受到店家滿滿誠意。 位置也很不錯，離三裏屯走路5分鐘，各種好吃的好玩的很方便。就是房間空間太小，但也很緊湊了，畢竟北京寸土寸金，這個價格和位置屬於性價比很高了|"2022-01-01 00:00:00"|0|2
584996642|"M332590****"|"AnonymousUser"|4.7|5|4|5|5|Wonderful|"Couples"|"Double Room A"|"zh"|超級乾淨 位置很方便 工作人員服務態度也都很好  房間雖然小但是一點不擁擠 住着很舒服 唯一缺點就是沒有掛衣服的地方|"2022-04-07 00:00:00"|0|1
654819141|"300220****"|"RollDi"|3|3|3|3|3||"Friends"|"Guestroom (2 beds)"|"zh"|位置還行，價格可以，硬件一般，床品太差，衛生有待提高|"2022-10-31 00:00:00"|0|2
561563738|"M14459****"|"Miaomiao"|5|5|5|5|5|Outstanding|"Business travelers"|"Double Room A"|"zh"|來大使館這邊辦點事情，想訂一個離大使館近的酒店，打開攜程首推就是他家。之前沒有住過這種類型的酒店，很讓人有耳目一新的感覺，前台姑**服務非常熱情，酒店乾淨舒適，很溫暖，不錯，下次還會再來住！|"2021-11-14 00:00:00"|5|2
569362893|"_WeChat398344****"|"GuestUser"|5|5|5|5|5|Outstanding|"Solo travelers"|"Superior King Room"|"zh"|體驗很棒 地段很方面 走到太古裏十分鐘不到 隔壁很多小酒吧 店員服務很好 原來12點退房幫我免費延到1點 房間設施也很好 極簡風功能齊全 下次再來北京還定這家|"2021-12-30 00:00:00"|0|1
576904046|"M328417****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Double Room"|"zh"|很棒的體驗 很舒服也很智能 性價比超高哈哈哈 服務也周到 酒店裝修風格也很年輕 特別推薦大家來～下次有機會還會再去的哦|"2022-02-18 00:00:00"|0|1
597356959|"M497428****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Solo travelers"|"Double Room"|"zh"|酒店是全新裝修的設備非常新這個價格非常值了，如果下次再去我還願意再住他家。|"2022-06-19 00:00:00"|0|1
577583188|"M314549****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Double Room A"|"zh"|三裏屯附近寸土寸金的地方這個價格非常划算了，設施齊全，乾淨衛生，服務也很到位，還幫我免費打印證件了，好評好評！|"2022-02-28 00:00:00"|0|1
724140255|"_CFT010000001316****"|"GuestUser"|5|5|5|5|5|Outstanding|"Solo travelers"|"Double Room"|"zh"|前台小哥很好免費幫忙升級了房間|"2023-02-06 00:00:00"|0|1
566244271|"M221300****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Couples"|"Superior King Room"|"zh"|🚗 交通：離三裏屯太古裏超級近，走路幾分鐘就到了 🧹衛生：很乾凈，洗漱用品齊全 🍃環境：房間挺大的 🔔服務：不錯，還有免費的可樂蘇打水和礦泉水|"2021-12-11 00:00:00"|0|2
564956519|"derjureh****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Business Double Room"|"zh"|位置很好，周圍很安靜。酒店很乾凈，前台及所有服務人員都很熱情。citigo的入住體驗非常好，每個細節都用心了。ps：店家主動給升級了房型，點個贊。|"2021-12-03 00:00:00"|0|2
655524535|"_WeChat39815****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|房間乾淨整潔，早餐豐盛，服務員態度很友好|"2022-11-03 00:00:00"|0|1
660669619|"M514494****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Business Double Room"|"zh"|酒店特別好 床大 舒服 服務周到貼心|"2022-11-18 00:00:00"|0|2
567988063|"_WeChat247378****"|"GuestUser"|5|5|5|5|5|Outstanding|"Couples"|"Double Room"|"zh"|酒店很新也非常乾淨  交通方便 去三裏屯太方便了 服務好 雖然停車場有點遠但小哥哥一次次帶我們去拿東西放東西 幫我們刷卡開門|"2021-12-20 00:00:00"|0|1
636254605|"M223644****"|"Lierengulusheng"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior King Room"|"zh"|體驗感非常好，尤其是早餐，不用限定時間很舒服|"2022-09-12 00:00:00"|0|1
560252169|"M435185****"|"GuestUser"|5|5|5|5|5|Outstanding|"Solo travelers"|"Double Room A"|"zh"|三裏屯新開的一家歡閣，在這個地段這個價位屬於沒的挑的，總體相當滿意。硬要挑點毛病衹能說在我這種怕熱的來看空調的冷風不夠涼，晚上開着窗戶睡的。|"2021-11-09 23:59:00"|6|1
718737403|"D25139****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Guestroom (2 beds)"|"zh"|服務很到位！希望再次入住。|"2023-01-27 00:00:00"|0|1
657142931|"_WeChat298148****"|"GuestUser"|5|5|5|5|5|Outstanding|"Solo travelers"|"Superior Double Room"|"zh"|位置非常好，住的很舒適，性價比高。|"2022-11-07 00:00:00"|0|1
554634755|"216028****"|"GuestUser"|4.7|4|5|5|5|Wonderful|"Business travelers"|"Superior Double Room"|"zh"|這酒店大隱隱於市，硬件超級棒。用的浴巾感覺比很多五星的還厚，洗浴設備一看也是高級東西。美女前台很幫忙，給我們升了級。寒冷的北京也有了溫度。|"2021-11-01 23:59:00"|1|1
709343629|"217315****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|非常整潔舒適，服務態度好！|"2023-01-11 23:59:00"|0|1
611115221|"D1318****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Double Room A"|"zh"|酒店服務態度熱情，房間很乾凈，早餐也不錯，設施很好|"2022-07-18 00:00:00"|0|1
566706396|"_WeChat287091****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Double Room"|"zh"|很乾凈的酒店，離加拿大大使館很近，辦事方便。前台服務態度也很好。贊一個。若來京去使館區辦事，強烈推薦這家酒店哦。|"2021-12-14 00:00:00"|0|1
615390797|"_WeChat17073****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Superior King Room"|"zh"|交通：便利  衛生：乾淨    服務：熱情也智能|"2022-07-25 00:00:00"|0|1
563636311|"M31948****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Superior Double Room"|"zh"|🧹衛生：非常乾淨   🚗 交通：位置很不錯，步行到三裏屯衹需10分鐘   🔔服務：服務一級棒，前台小姐姐們人都超級好|"2021-11-27 00:00:00"|1|1
605302767|"1868617****"|"Kexin0705"|5|5|5|5|5|Outstanding|"Couples"|"Superior King Room"|"zh"|交通：方便 衛生：乾淨 環境：房間小 服務：很熱情|"2022-07-03 00:00:00"|0|2
575926974|"_WeChat249271****"|"GuestUser"|5|5|5|5|5|Outstanding|"Couples"|"Superior King Room"|"zh"|🚗 交通：方便 🧹衛生：很乾凈 🍃環境：可以送外賣上去，一萬個好評 🔔服務：能送外賣|"2022-02-15 00:00:00"|0|2
631086485|"M506482****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|住好多次了，各種設施都很方便，住的挺舒服|"2022-08-25 00:00:00"|0|1
719192611|"118158****"|"Zlvxing"|4.7|5|4|5|5|Wonderful|"Business travelers"|"Guestroom (2 beds)"|"zh"|早餐不錯，房間有點小！|"2023-01-28 00:00:00"|1|2
645357945|"3360****"|"Hongshitaijichuanren"|5|5|5|5|5|Outstanding|"Business travelers"|"Business Double Room"|"zh"|服務好服務好服務好服務好。設施齊全|"2022-10-05 00:00:00"|0|1
615724461|"1370320****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Business Double Room"|"zh"|房間雖然不大但是功能間都有，衛生很好交通方便|"2022-07-28 00:00:00"|0|1
571103209|"_seobaidu1861125****"|"Xiaoshiliu"|5|5|5|5|5|Outstanding|"Friends"|"Double Room A"|"zh"|房間乾淨，衛生，特別舒服，床品很新，，前台工作人員服務非常好，熱情，待人親切，大堂很有氛圍感|"2022-01-11 00:00:00"|0|1
625175147|"M45421****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Double Room A"|"zh"|離三裏屯非常近，環境乾淨衛生。挺不錯的！|"2022-08-16 00:00:00"|0|1
622630599|"M428769****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Double Room"|"zh"|衛生：乾淨整潔 交通：方便 服務：前台小姑娘態度不錯|"2022-06-02 00:00:00"|0|2
572257710|"200801****"|"GuestUser"|5|5|5|5|5|Outstanding|"Couples"|"Double Room"|"zh"|酒店超乾淨 連續住了n次了 每次都來他們家 前台服務很好超有耐心 酒店電視超大可以投屏|"2022-01-19 00:00:00"|0|1
621466501|"1394825****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Family"|"Superior King Room"|"zh"|酒店很好，乾淨衛生，有免費夜宵。值得一住|"2022-08-06 00:00:00"|0|1
571562426|"_WeChat48795****"|"GuestUser"|5|5|5|5|5|Outstanding|"Couples"|"Double Room"|"zh"|酒店前台服務熱情，也很有禮貌，辦理入住很快，辦完入住還會主動送我們到房間，房間很乾凈。|"2022-01-13 00:00:00"|0|1
720183137|"1591972****"|"Lalashixinderuila"|5|5|5|5|5|Outstanding|"Other"|"Superior Double Room"|"zh"|挺好的，第二次來住了|"2023-01-29 00:00:00"|0|2
655171239|"1355205****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Superior Double Room"|"zh"|房間乾淨整潔，服務熱情周到！|"2022-10-31 00:00:00"|0|1
626211209|"M440598****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Booked for others"|"Superior Double Room"|"zh"|酒店位置特別好，離核酸點也很近，服務也很棒|"2022-07-15 00:00:00"|0|2
560258214|"205351****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Other"|"Superior King Room"|"zh"|位置方便，服務很熱情，酒店mini bar提供飲料也算比較合適，酒店衛生良好，就是淋浴出熱水比較慢有待改進|"2021-11-09 23:59:00"|6|2
709983843|"1363662****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Double Room"|"zh"|非常乾淨，酒店很新.|"2023-01-14 00:00:00"|0|1
612471447|"M53552****"|"GuestUser"|5|5|5|5|5|Outstanding|"Other"|"Business Double Room"|"zh"|前台小姐姐很熱情！房間很乾凈！nice|"2022-07-22 00:00:00"|0|2
611664561|"170789****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Business Double Room"|"zh"|工作人員熱心細致，房間設施很新很乾凈。|"2022-07-20 00:00:00"|0|1
561330140|"M316505****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Double Room"|"zh"|環境衛生都沒得說，喜歡citigo的設計風格，前台服務也很細心，入住時幫忙免費升級了房型，好評！|"2021-11-13 00:00:00"|6|1
645756897|"M498090****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Business Double Room"|"zh"|前台服務非常好 下次還會選擇|"2022-10-04 00:00:00"|0|1
567191513|"_WeChat288200****"|"GuestUser"|5|5|5|5|5|Outstanding|"Couples"|"Double Room"|"zh"|房間很整潔，有很多小設計，現代簡約設計令人耳目一新，設計風格滿滿，下次一定還來入住！|"2021-12-17 00:00:00"|0|1
548351002|"D6327****"|"Zhongdawang"|5|5|5|5|5|Outstanding|"Friends"|"Superior King Room"|"zh"|雖然入住過程中出了一些小插曲，但總體來說還是很滿意的，店經理人不錯，及時解決了問題，人也很有禮貌很客氣。|"2021-10-15 23:59:00"|6|2
570981934|"_WeChat15596****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Guestroom (2 beds)"|"zh"|位置很方便，房間麪積有限但是挺智能的，在這個位置能有這樣的環境已經很好了喲|"2022-01-09 00:00:00"|0|2
659070965|"M297702****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|一切都很舒服，服務好！|"2022-11-12 00:00:00"|0|1
657254393|"M44986****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Superior Double Room"|"zh"|服務好  下次還會選擇|"2022-11-08 00:00:00"|0|1
569092462|"M41123****"|"GuestUser"|4.5|5|4|4|5|Very Good|"Business travelers"|"Double Room A"|"zh"|酒店不大，但很方便，就在三裏屯旁邊，有點鬧中取靜的意思。以後還會去住的。|"2021-12-29 00:00:00"|0|1
603341677|"M21492****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Double Room"|"zh"|環境很不錯，前台小姐姐態度也很好～～|"2022-06-28 00:00:00"|0|1
621603455|"M221465****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Guestroom (2 beds)"|"zh"|交通挺方便的，離太古裏北區很近|"2022-08-09 00:00:00"|0|1
628093921|"_WeChat24464****"|"MadiyaMattia"|5|5|5|5|5|Outstanding|"Other"|"Double Room"|"zh"|酒店很好，服務很好，地址方便|"2022-08-22 00:00:00"|0|1
656845113|"M469916****"|"GuestUser"|5|5|5|5|5|Outstanding|"Couples"|"Business Double Room"|"zh"|服務號 下次還會選擇|"2022-11-07 00:00:00"|0|1
640388117|"M329888****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Superior King Room"|"zh"|出行方便 位置好 服务好|"2022-09-18 00:00:00"|0|2
554621585|"216214****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|前台小妹服務非常熱情，我們很晚趕到但是很幸運被升級房型，房間設施緊湊乾淨適合商務|"2021-11-01 23:59:00"|6|1
618791359|"M272583****"|"EphemeraG"|5|5|5|5|5|Outstanding|"Couples"|"Double Room A"|"zh"|比較乾淨，近太古裏，性價比高|"2022-07-31 00:00:00"|0|1
569526190|"_FB313493****"|"LianeLewis"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|服務很好，員工態度很好，自動機械人也很方便，很滿意這次的住宿。|"2021-12-29 23:59:00"|0|1
543462289|"M331056****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|酒店位置很好步行三裏屯太古裏幾分鐘十分方便，設施很新設計有創意，關鍵是服務態度超一流|"2021-10-08 23:59:00"|6|1
566992339|"_WeChat291780****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|酒店乾淨，位置也很好在三裏屯鬧中取靜，而且前台服務態度也很難好😁|"2021-12-14 00:00:00"|0|1
632084385|"M32011****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|交通：非常方便，核心地段|"2022-08-29 00:00:00"|0|1
618200571|"_WeChat249792****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Family"|"Business Double Room"|"zh"|環境超級好～位置也很方便～|"2022-08-03 00:00:00"|0|1
561529217|"M380890****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Double Room A"|"zh"|非常滿意 強烈推薦 服務很好 🚗 交通： 🧹衛生： 🍃環境： 🔔服務：|"2021-11-14 00:00:00"|6|1
662322493|"M298846****"|"AnonymousUser"|4|4|4|3|5|Good|"Friends"|"Business Double Room"|"zh"|服務人員素質有待提高|"2022-10-06 00:00:00"|0|1
543439530|"M487505****"|"GuestUser"|5|5|5|5|5|Outstanding|"Other"|"Superior Double Room"|"zh"|這個酒店！真的好舒服！！！前台的態度也很好，很熱情幫助我，而且這個酒店也跟智能|"2021-10-09 23:59:00"|6|1
587051301|"_WeChat287943****"|"booboo"|5|5|5|5|5|Outstanding|"Other"|"Business Double Room"|"zh"|入住體驗很棒，酒店位置非常好👍性價比很高|"2022-04-04 00:00:00"|0|2
608980519|"E31429****"|"DongHoon"|3|3|3|3|3||"Business travelers"|"Double Room A"|"ko"|출장에 적합한 중저가 호텔|"2022-07-06 23:59:00"|0|1
632514335|"M16457****"|"GuestUser"|5|5|5|5|5|Outstanding|"Couples"|"Guestroom (2 beds)"|"zh"|體驗非常好！推薦入住！|"2022-09-01 00:00:00"|0|2
588088876|"M10298****"|"GuestUser"|5|5|5|5|5|Outstanding|"Solo travelers"|"Double Room"|"zh"|硬件設施很好，住的很舒服，價格也合適|"2022-04-23 00:00:00"|0|1
575540643|"xutao****"|"AnonymousUser"|4.2|5|3|4|5|Good|"Couples"|"Double Room A"|"zh"|單位隔壁的酒店，贏在距離，可惜沒窗戶，性價比好|"2022-02-13 00:00:00"|0|1
650953439|"_sdb483536820027****"|"Chipijianghu"|5|5|5|5|5|Outstanding|"Friends"|"Double Room"|"zh"|非常滿意的一次旅行|"2022-10-14 00:00:00"|0|2
543751929|"M266022****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Business Double Room"|"zh"|入住很滿意，位置不錯，交通便利，距離太古裏兩百多米，很方便，服務很好|"2021-10-10 23:59:00"|6|1
567293488|"1865019****"|"iridium"|5|5|5|5|5|Outstanding|"Other"|"Superior King Room"|"zh"|房間很好，服務也很好，設施齊全，地理位置方便。推薦。|"2021-12-17 00:00:00"|0|2
648193945|"M20855****"|"leciel123"|5|5|5|5|5|Outstanding|"Business travelers"|"Business Double Room"|"zh"|值得再次入住的酒店|"2022-09-23 00:00:00"|0|2
561544111|"M299373****"|"GuestUser"|4|4|4|4|4|Good|"Couples"|"Double Room"|"zh"|酒店好像是新開的 位置不錯也比較乾淨、安靜。整體比較舒適。|"2021-11-12 00:00:00"|0|2
576002591|"1381896****"|"anantse"|3.7|3|4|4|4|Fair|"Business travelers"|"Business Double Room"|"zh"|房間隔音很差，這個系列的酒店還是三元橋比較好|"2022-01-22 00:00:00"|0|2
648845515|"M18974****"|"GuestUser"|5|5|5|5|5|Outstanding|"Solo travelers"|"Double Room"|"zh"|地段好 挺不錯的|"2022-10-14 00:00:00"|0|3
646087625|"M413717****"|"GuestUser"|4|4|4|4|4|Good|"Couples"|"Business Double Room"|"zh"|很不錯 環境很好|"2022-10-06 00:00:00"|0|1
656871989|"M320261****"|"GuestUser"|5|5|5|5|5|Outstanding|"Couples"|"Superior Double Room"|"zh"|非常好 特別好|"2022-11-07 00:00:00"|0|2
564646230|"M473496****"|"GuestUser"|5|5|5|5|5|Outstanding|"Couples"|"Superior King Room"|"zh"|舒適乾淨，服務熱情有禮，位置方便，下次來北京也會再住|"2021-11-25 00:00:00"|0|1
655836631|"_WeChat278110****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|服務好住的舒適|"2022-11-03 00:00:00"|0|2
568194367|"1805886****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Solo travelers"|"Superior Double Room"|"zh"|非常乾淨溫馨德酒店，離太古裏很近，周邊景色很美|"2021-12-23 00:00:00"|0|1
568555204|"M269658****"|"GuestUser"|5|5|5|5|5|Outstanding|"Other"|"Double Room A"|"zh"|這家位置特別好離三裏屯很近 服務態度特別好！|"2021-12-26 00:00:00"|0|2
634660479|"201199****"|"robinzhangcong"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|乾淨整潔交通方便|"2022-09-06 00:00:00"|0|1
566243044|"M297710****"|"GuestUser"|5|5|5|5|5|Outstanding|"Couples"|"Double Room A"|"zh"|地理位置優越 一貫地CitiGo優秀設施標準|"2021-12-10 00:00:00"|0|2
580800297|"M255200****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Business Double Room"|"zh"|服務特別好 衛生乾淨 下次還來|"2022-03-10 00:00:00"|0|1
623450493|"_WeChat39164****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Double Room A"|"zh"|很好，服務一級棒|"2022-08-12 00:00:00"|0|1
568235217|"M496987****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Friends"|"Business Double Room"|"zh"|乾淨衛生，挺方便的，下次來北京還選這裏|"2021-12-24 00:00:00"|0|1
563485030|"M440261****"|"Dengfengzaojiye"|5|5|5|5|5|Outstanding|"Solo travelers"|"Double Room A"|"zh"|很好，住着很舒服。沒有什麼可挑剔的。👍👍👍|"2021-11-26 00:00:00"|1|2
590025051|"M251322****"|"GuestUser"|5|5|5|5|5|Outstanding|"Couples"|"Superior Double Room"|"zh"|臨近三裏屯，麪積上有進步空間。|"2022-02-18 00:00:00"|0|2
570470376|"1350116****"|"GuestUser"|4.7|5|4|5|5|Wonderful|"Business travelers"|"Double Room A"|"zh"|服務員很熱情，房間麪積小但衛生條件很好|"2021-12-16 00:00:00"|0|1
649165457|"_WeChat274556****"|"AnonymousUser"|4.5|5|4|4|5|Very Good|"Couples"|"Business Double Room"|"zh"|周邊相對方便|"2022-10-15 00:00:00"|0|2
649578855|"M235336****"|"Juntianfang"|5|5|5|5|5|Outstanding|"Couples"|"Double Room"|"zh"|舒適，有早餐|"2022-10-14 00:00:00"|0|2
603686763|"_CFT010000001149****"|"GuestUser"|3.5|3|3|3|5|Fair|"Couples"|"Double Room"|"zh"|評價符合真實合理性。|"2022-06-01 00:00:00"|0|1
543606088|"_WeChat299175****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Double Room A"|"zh"|房間住的很滿意，服務人員很熱情，非常推薦大家入住|"2021-10-10 23:59:00"|6|2
561079945|"M337694****"|"GuestUser"|5|5|5|5|5|Outstanding|"Other"|"Business Double Room"|"zh"|挺好的，位置和環境都不錯，就是枕頭太高了|"2021-11-11 00:00:00"|6|2
625862285|"M16104****"|"Daxionghuailun"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|每次來都住這裏|"2022-08-15 00:00:00"|0|2
569684850|"M364455****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Business Double Room"|"zh"|酒店很舒適 很乾凈 期待下次入住|"2021-12-31 00:00:00"|0|1
