id|userId|nickName|ratingAll|ratingLocation|ratingFacility|ratingService|ratingRoom|commentLevel|travelType|roomName|language|content|checkinDate|usefulCount|grade
452307835|"E1048****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Deluxe Smart Room (Queen bed)"|"zh"|The design style is great, and the mattress and pillows are also very comfortable! Love it very much, and feel great! The only drawback is that the hair dryer is too bad to use|"2020-09-05 23:59:00"|1|2
452035085|"_WeChat51103****"|"GuestUser"|4.7|5|5|4|5|Wonderful|"Other"|"Superior Double Room"|"zh"|The breakfast is really impeccably good, and the room has a good sense of technology. The space is not large but the design is reasonable. The location of the hotel is super close to the subway station.|"2020-09-03 23:59:00"|1|1
450739455|"times****"|"Shikongguanchazhe"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|Good breakfast good noodle soup The rooms are very distinctive. It’s not easy to have such a big room in Beijing and all the elements are complete. It’s close to Sanyuanqiao subway station.|"2020-09-01 23:59:00"|1|2
448309612|"E0018****"|"Beibeibeibei"|5|5|5|5|5|Outstanding|"Couples"|"Superior Double Room"|"zh"|Breakfast is very convenient at twelve o'clock, with various varieties. The room is not big, but very comfortable and full of things. The location is very good, very close to shopping malls and subway-. And laundry|"2020-08-30 23:59:00"|0|1
443636554|"M381174****"|"GuestUser"|5|5|5|5|5|Outstanding|"Couples"|"Superior Double Room"|"zh"|Very, very nice hotel, good location and close to the subway station. Hotel facilities are very high. I only saw the brand of bathroom in movies. Very high-end, super cost-effective and unexpectedly good. Will definitely stay in Beijing again|"2020-08-22 23:59:00"|3|2
451127510|"_WeChat59305****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|Exceeding expectations, the outside of the hotel can sit and drink at night, and there are lights like an open bar. There is a restaurant on the first floor and you can also play billiards and read books. It has a very young atmosphere and it feels lively when I go. I went to the restaurant on the first floor to experience a la carte Chinese food, and the taste and price were reasonable. Stayed for almost a week, except that the room is slightly smaller and less soundproofed, everything else is impeccable.|"2020-08-16 23:59:00"|1|2
438103517|"M19827****"|"GuestUser"|4.7|4|5|5|5|Wonderful|"Business travelers"|"Superior Double Room"|"zh"|The breakfast is good and rich. It is a hotel with a sense of science and technology. There are robots to deliver meals. The price is not expensive, but the menu is slightly simple. Some small facilities in the room can be seen very carefully.|"2020-08-12 23:59:00"|6|2
619432195|"E4283****"|"LIZHENG22"|4.2|5|4|4|4|Good|"Other"|"Superior Double Room"|"zh"|Good location|"2022-08-04 00:00:00"|0|1
443861013|"M54402****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|A hotel with a sense of modern technology, especially the food delivery robots! Convenient and hygienic! The hotel is more like a permanent residence|"2020-08-09 23:59:00"|1|2
429003914|"1343807****"|"Weiweixiaomianduixianshi"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|The breakfast delay until 12 o'clock is great! It is also very close to Metro Line 10. It is only a few minutes walk away, which is very convenient. There is also a free supper, but you have to eat it before 11pm!|"2020-08-09 23:59:00"|1|2
443465398|"M49781****"|"Lixiaolang666"|5|5|5|5|5|Outstanding|"Solo travelers"|"Superior Double Room"|"zh"|For this buffet breakfast, I think the price of this price is too high, the grade is not inferior to the four-star level, the room is relatively clean, and the view of the viewing room should be better~|"2020-08-08 23:59:00"|0|1
498412161|"_WeChat275693****"|"GuestUser"|5|5|5|5|5|Outstanding|"Other"|"Deluxe Smart Room (Queen bed)"|"zh"|The hotel is very good everywhere, the transportation is convenient,|"2021-05-11 23:59:00"|0|2
621285439|"1380895****"|"13808957683"|4|4|4|4|4|Good|"Business travelers"|"Deluxe Family Room"|"zh"|Also 😌! you|"2022-08-06 00:00:00"|0|2
421511964|"_WeChat32401****"|"GuestUser"|5|5|5|5|5|Outstanding|"Other"|"Superior Double Room"|"zh"|There is no one to live in. It may be the cause of the recent epidemic. The breakfast is also the one I am eating. The room facilities are intelligent, quite convenient, and the location is very convenient.|"2020-06-28 14:00:00"|2|1
419555996|"_M1380187****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|The hotel is quite new, the toothpaste is brand ora2, the toothbrush is also soft fur, except the room is a bit small, the others are quite good, take the small fresh route|"2020-06-12 23:59:00"|9|1
570548255|"D11223****"|"zzzzzz668"|2.2|2|1|3|3||"Business travelers"|"Superior Double Room"|"zh"|Back pain in that bed|"2022-01-07 00:00:00"|0|3
416420401|"M58859****"|"GuestUser"|5|5|5|5|5|Outstanding|"Other"|"Superior Double Room"|"zh"|Breakfast is not bad, both Chinese and Western, but the price is a little expensive 69 per person  Good location 5 minutes walk from Sanyuanqiao subway station|"2020-05-11 23:59:00"|4|1
469289768|"M24115****"|"GuestUser"|2.7|3|3|2|3||"Business travelers"|"Deluxe Smart Room (Queen bed)"|"zh"|1) The room is very small, please walk by if you mind; 2) The service is very average. I stayed for three days and included breakfast. I couldn't find the breakfast information in the restaurant for three days. Please go to the front desk to check. The receptionist must scan the code when invoicing when checking out. After scanning the code, it cannot be retrieved intelligently. I asked whether there are other ways to issue the ticket. I only said coldly that the ticket is issued by scanning the code. Imagine a special ticket. There are hundreds of words in the message, and the words after 10 minutes of typing are not correct. It could be solved with a scanner or other methods. Customers have to scan and type by themselves. It is known as an all-smart hotel and a global flagship store. It has a false name; 3) The signal in the room is not good, the network is average|"2020-11-08 23:59:00"|4|2
416655277|"M16049****"|"GuestUser"|4|4|4|4|4|Good|"Business travelers"|"Superior Double Room"|"zh"|Especially suitable for young people on business trips, the space is compact, but the bedding is very comfortable, the overall decoration is very modern, behind the checkin desk is the bar, it is estimated that there will be many social activities after the epidemic has passed, new concept hotels, trends|"2020-05-08 23:59:00"|5|1
415631387|"M16323****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|Seven stars praise!   During the epidemic, many regulations in Beijing stipulate that other hotels are not qualified enough to receive foreign guests, and only star-rated hotels can receive foreign guests. This hotel is fully qualified 👍 can stay. (I booked another hotel in the middle of the night, but I did n’t want to stay. My friend helped me find you for a long time. Thank you)  A young lady with a good English at the front desk, most of the night, help us print the information needed by the embassy for free, very patient 👍 (Many printing companies around the embassy did not open the door during the epidemic)  The location of the hotel is very close to the embassy, less than 10 minutes by taxi and 20 minutes by walk. There is a mall nearby. The downstairs turn is the subway station and it goes directly to the airport.  The environment is very good! The interior is very smart and fashionable. They are all electric, and the decoration is very good! Yukata, quilt, etc. are clean and of very good quality!  Thank you so much for passing a few hotel photos. I will come to your house next time I come to Beijing!|"2020-05-06 23:59:59"|7|1
412778068|"_WeChat235408****"|"Xin0527"|2|2|3|2|1||"Couples"|"Superior Double Room"|"zh"|I did n’t want to talk about it, but it made me very uncomfortable as soon as I entered the room. A cockroach was lying on the bed. Although it was dead, it was disgusting and I did n’t ask to check out, but it ’s a bit too much to say Careless, don't let us see it bad? Let the front desk swipe the room card 3 times in the middle of the room. The room can't be opened. It is also very fascinating to call the front desk to open the room door and waited for nearly 20 minutes.|"2020-04-05 23:59:00"|17|2
443730391|"118962****"|"GuestUser"|4.2|3|4|5|5|Good|"Friends"|"Superior Double Room"|"zh"|The rooms are small in size, especially the bathrooms, soundproofed, but they are fully functional, reasonable, and have a sense of scientific and technological design. The breakfast is very good, until 12 o'clock and the dishes are rich. There are recreational facilities such as washing machine dryer, small gym and billiards.|"2020-08-21 23:59:00"|1|1
429022792|"M329843****"|"GuestUser"|4.2|4|4|5|4|Good|"Business travelers"|"Deluxe Smart Room (Queen bed)"|"zh"|The breakfast is ok, the service is very good, basically everything you need (care kits, bags) can be obtained from the front desk. There are also drinks in the freezer, which are also free, and the bedding is also good, much cleaner than the nearby Novotel. At this time last year, I got a little red on Novotel. I will still live in Beijing in the future, and I will recommend it to my colleagues.|"2020-08-10 23:59:00"|1|1
428838926|"M60867****"|"GuestUser"|5|5|5|5|5|Outstanding|"Couples"|"Superior Double Room"|"zh"|The hotel I stay in every time I come to Beijing is very good and the service is also very good. The water in our room was gone, and the robot sent two bottles. There was no extra charge for the water imported from New Zealand, but the internet was not good, I hope it can Solve it.|"2020-08-08 23:59:00"|1|2
428753369|"M9235****"|"GuestUser"|4.2|4|3|5|5|Good|"Couples"|"Superior Double Room"|"zh"|The room is nice, although it is not big but the space utilization is high, and the overall design is comfortable. This TV is really not good, the network is fine but the screen is stuck, and the front desk has checked the TV before check-in, which is really hard to prevent. I like the black window design of the room very much, and it is very friendly for people who sleep sensitively.|"2020-08-08 23:59:00"|2|2
428483678|"118251****"|"abby"|4.7|5|4|5|5|Wonderful|"Business travelers"|"Superior Double Room"|"zh"|Very modern hotel! The overall decoration to the interior of the room is very simple, and the space is reasonably used! Very good location from the store, very close to the subway station! The lobby on the first floor is perfectly used, the room is slightly smaller, but it's all available! Automatic curtains and lighting are really good! It's completely dull after closing the window. I especially like this! Other lights in the room and full-length mirror light are particularly reasonable! The cleaning is very diligent, and the floor cleaners are also very kind!|"2020-08-07 23:59:00"|1|2
427223752|"D0641****"|"sinkong7"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|The lobby bar is very artistic, with soft drinks available at the front desk, and you can get free coffee when you book with Huazhu Club! The corridors and rooms are also very artistic and clean. The walls of this room are how the cctv building was built. In short, the stay is very comfortable|"2020-08-04 23:59:00"|1|1
425974051|"M60355****"|"GuestUser"|4.7|5|4|5|5|Wonderful|"Business travelers"|"Superior Double Room"|"zh"|Because the company is located in Phoenix Place, it is very unsuitable for business trips-there is no table (and no computer stand) in the room. I sat on a small bench next to the sink and drew a PPT for two hours. pain. I have lived in three or four Citigo in Shanghai and Shenzhen. No matter how small the room is, there is at least a computer stand, but the Beijing store does not. Snacks and bedside lamps are welcome, but Beijing stores do not have them, which forced me to complain about the service industry level in the north.  But if it's just for tourism, the price/performance ratio is still quite high. People on business trips must detour.|"2020-07-27 23:59:00"|1|2
419448307|"M32188****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|Breakfast is a general buffet, although there is no surprise but it is worthy of the hotel's positioning. The room is small and well-equipped. It is very close to Sanyuanqiao subway station. It is only a 5-minute walk away. It is very convenient to go to the capital airport. The first choice for people!|"2020-06-11 23:59:00"|2|1
419136938|"M306524****"|"GrassCorn"|4.2|4|4|4|5|Good|"Business travelers"|"Superior Double Room"|"zh"|In Chaoyang District, this store is very cost-effective. It is a three or five minute walk from the subway station. There is a community shopping mall near Fenghuanghui, where basic food and beverage can be satisfied. If you want to pick something wrong, the room size is a bit small. Overall it's really good|"2020-06-07 23:59:00"|1|2
418537410|"M318168****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|Very good, breakfast is also good, but the room is a bit small. Compact. However, one-off toothbrushes have to be requested at the front desk, but there is no way the current policy stipulates. The room is very modern and the curtain screens are all electric.|"2020-06-04 23:59:00"|0|2
720271495|"D318439****"|"MetaVeron"|4|4|4|4|4|Good|"Business travelers"|"Superior Double Room"|"zh"|整體整潔地點方便，地理位置非常好在鳳凰廣場隔壁，吃喝非常方便，唯一不足是三元橋地鐵站在維修，春節打車非常難|"2023-01-21 00:00:00"|0|2
721549145|"M340406****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Superior Double Room"|"zh"|服務員很熱情，房間很乾凈，住宿條件也不錯，推薦～～|"2023-02-02 00:00:00"|0|1
708695959|"M328031****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Solo travelers"|"Superior Double Room"|"zh"|已經是第二次入住了，體驗非常好，下次有附近的行程還會選擇的|"2023-01-10 00:00:00"|0|1
710849371|"_WeChat275347****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Superior Double Room"|"zh"|房間乾淨，設施智能，很好|"2023-01-15 00:00:00"|0|1
723178763|"M234460****"|"GuestUser"|2.5|3|3|2|2||"Business travelers"|"Deluxe Smart Room (Queen bed)"|"zh"|一點客觀評價，早餐比想象的普通很多，品類很少，而且有些食物是很便宜那種，像是湊數的，體驗不是很好；還有房間掉灰，你把手機擦乾淨，靜置看看，屏幕上麪就會有一層灰，灰應該是一直掉的，用肉眼看不出來。其它基本都OK。|"2023-02-04 00:00:00"|0|1
724745493|"M492448****"|"GuestUser"|4.5|4|5|5|4|Very Good|"Other"|"Superior Double Room"|"zh"|住了三天，第三天要求更換床單、被罩客房服務並沒有幫忙更換 ，這個有點不開心。房間內電視，插座電源白光、紅光需要用枕頭遮擋，不然我真的受不了這刺激，希望店家可以妥善處理一下。房間不大，洗手間智能燈光還算貼心。洗澡水恆溫，大小花灑一起使用也不影響水流，比較滿意。總體感覺可以。下次還會選擇。|"2023-02-03 00:00:00"|0|1
723897173|"D16776****"|"GuestUser"|4.7|4|5|5|5|Wonderful|"Business travelers"|"Superior Family Room"|"zh"|CitiGo現在華住品牌裏比較實惠，性價比高。這家店可以洗衣服、打檯球、晚上還有餛飩吃。樓下約人辦公也很方便。本來位置也是滿分，旁邊就是商場，但是地鐵站正好這次關閉（包括機場快線），導致出行受到了一點影響。下次希望能在下單時有個註釋。|"2023-01-30 00:00:00"|0|1
721206241|"320072****"|"GuestUser"|4.2|3|4|5|5|Good|"Solo travelers"|"Superior Double Room"|"zh"|對酒店四周環境還是很滿意的，獨立的一棟樓，背後就是三元橋地鐵站，可惜我去的時間一直到三月份都要維修，無法乘坐地鐵。 睡眠質量差的人最好避避雷，房間雖然智能化，但是插座都有紅色亮點，要用枕頭擋住才行。隔音不好，不知道隔壁還是對麪兩度傳來少兒不宜十八禁的聲音，1點過才勉強能入睡。 喜歡開窗通風的人也很受不了窗戶衹能從側邊打開2厘米左右的縫。|"2023-01-23 00:00:00"|0|1
716245573|"1391101****"|"kimhan"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|超值價格，布置的很有安全感，床三麪有靠，還把空間節省節省出來了，設施9成新，屋子裡沒有異味，洗澡水很熱不會溜兒小。周邊環境很安靜，停車不太方便。年前去時地鐵口在維修，稍有不便。除了這兩點，其他都挺好。|"2023-01-16 00:00:00"|0|2
652469369|"1350116****"|"XiechenglvxingguwenFamilyDIY"|5|5|5|5|5|Outstanding|"Couples"|"Superior Double Room"|"zh"|酒店服務非常好，房間乾淨衛生，地理位置好。前台貼心的送了糖果。|"2022-10-25 00:00:00"|0|1
655765427|"M458501****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Deluxe Smart Room (Queen bed)"|"zh"|設施：智能很好很好 衛生：乾淨 環境：優美 服務：很好|"2022-11-01 00:00:00"|0|2
644215503|"M361415****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Superior Double Room"|"zh"|酒店住宿不錯，前台小哥哥小姐姐很熱情，周邊有商場也很方便，房間裏的牆麪也很可愛|"2022-10-02 00:00:00"|0|1
714894509|"_WeChat264006****"|"Xintaiv"|5|5|5|5|5|Outstanding|"Solo travelers"|"Superior Double Room"|"zh"|壞境很好 衛生乾淨 離地鐵站挺近很方便                            高鐵3點多才走 問前台可以延遲兩點半在退房。可以說這點真的很棒 下車再來北京必定還來。|"2023-01-24 00:00:00"|0|2
654494407|"_WeChat31053****"|"cymryan"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|酒店地段非常方便，大堂友好。打卡|"2022-10-30 00:00:00"|0|1
657766255|"huan****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Superior Double Room"|"zh"|服務好，房間乾淨，整潔|"2022-11-09 00:00:00"|0|2
648049117|"_M1861009****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|設施比較不錯，服務也很好，可以洗衣和健身。|"2022-10-10 00:00:00"|0|1
651515037|"M417343****"|"GuestUser"|5|5|5|5|5|Outstanding|"Couples"|"Superior Double Room"|"zh"|交通很方便，環境很好很乾凈|"2022-10-21 00:00:00"|0|1
637291557|"M42095****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Superior Double Room"|"zh"|設施：智能 衛生：乾淨 環境：優美 服務：很熱情|"2022-09-14 00:00:00"|0|1
642156659|"M512919****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|智能家居不錯，房子舒適，服務也很周到|"2022-09-27 00:00:00"|0|1
716485957|"266050****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Superior Double Room"|"zh"|牆推，智能小資范兒，距離三元橋地鐵站兩百米左右，酒店旁邊是鳳凰匯商場，裏巷網紅街，酒店乾淨，衛生間和洗澡間乾濕分離，服務人員服務態度好，贊👍🏻！|"2023-01-22 00:00:00"|0|1
628122381|"M420128****"|"GuestUser"|5|5|5|5|5|Outstanding|"Solo travelers"|"Superior Double Room"|"zh"|我願稱citigo為北京最強性價比酒店，沒有之一，住的我完全不想走|"2022-08-11 00:00:00"|0|1
722193991|"_WeChat40368****"|"Anshuo"|4.7|5|5|5|4|Wonderful|"Business travelers"|"Superior Double Room"|"zh"|酒店位置不錯，出差需要到使館區，打車十幾分鐘就能到。房間內的水龍頭花灑品牌都不錯，雖然房間麪積不大但設計不錯，在三環這個價格也算是便宜了。|"2023-01-31 00:00:00"|0|1
723229683|"216487****"|"GuestUser"|3|5|1|1|5||"Business travelers"|"Deluxe Smart Room (Queen bed)"|"zh"|第一個房間有煙臭味，但很快給換了房間 預約了 8 點 30 送早餐，但到 9 點 10 分還是沒送，中間電話催了一次前台，並無什麼作用|"2023-02-03 23:59:00"|0|1
716877085|"102103****"|"Sanmei"|4.7|5|4|5|5|Wonderful|"Solo travelers"|"Deluxe Smart Room (Queen bed)"|"zh"|時尚溫馨，特別適合年輕人的酒店。三元橋位置，來往機場坐機場地鐵非常方便。可惜地鐵10號線正在改造維修而暫時關閉，否則是不二之選。|"2023-01-26 00:00:00"|0|2
715363151|"M11532****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Deluxe Family Room"|"zh"|服務非常好，房間很智能，房間裏有小冰箱，裏面的飲料礦泉水是免費的，除了房間小點真的沒毛病了，周圍有711，商場，吃飯購物很方便|"2023-01-24 00:00:00"|0|1
723750075|"a2a6"|"GuestUser"|2.7|2|2|3|4||"Family"|"Superior Family Room"|"zh"|房間比想象的小很多，有煙味，窗戶衹能開很小的縫隙。除了離地鐵近沒什麼優點。裝修設計好，但如此小麪積家庭房，下次不會選。|"2023-02-03 00:00:00"|0|2
723458579|"_WeChat257048****"|"KevinKou"|5|5|5|5|5|Outstanding|"Family"|"Superior Family Room"|"zh"|入住流程暢順，房間大小適中，廁所衛生清潔，樓下有免費停車場供住客使用，附近有美食街和超市百貨，適合自駕遊短途暫住|"2023-02-05 00:00:00"|0|2
614617093|"M2838****"|"lovewuwu"|5|5|5|5|5|Outstanding|"Solo travelers"|"Superior Double Room"|"zh"|早午晚餐都可以免費|"2022-07-06 00:00:00"|0|1
644057135|"M278558****"|"AnonymousUser"|4|3|5|5|3|Good|"Friends"|"Superior Double Room"|"zh"|服務很好，環境也很好，就是入住的時候房間裏的煙味很重，估計是上一個住戶留下的，味道一直是散不下去，搞得衣服上都是煙味，希望可以改進一下|"2022-10-02 00:00:00"|0|1
723175709|"M426267****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Superior Double Room"|"zh"|很不錯的酒店，房間有冰箱，床也很舒服，樓下大堂有小酒吧，還是拳擊貓精釀。蠻意外的。|"2023-01-24 00:00:00"|0|1
658652321|"laido****"|"laidoudou"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|離三元橋地鐵站很近，核酸在酒店樓後面（不過今早臨時關閉了），前台服務很好，店裡機器人可以送餐，非常方便|"2022-11-09 00:00:00"|0|2
652441577|"_WeChat296629****"|""|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|有免費的宵夜餛飩，可以在室外室內夜晚喝一杯，早餐的體驗價格還是值得一試主要是開到12點，在大堂可以安心辦公|"2022-10-25 23:59:00"|0|2
656139857|"230769****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|酒店裝修有個性有設計感，乾乾淨淨的，室內燈光很明亮，服務人員態度都非常好，除了窗子有點小其他都非常好！|"2022-11-04 00:00:00"|0|1
563286544|"mst****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|🍃环境：就在三元橋車站 D出口附近 有地鐵公車  🧹卫生：阿姨打掃🧹房間非常細心也整潔 有宵夜 早餐選擇多樣豐富 衛生美味 北京出差首選 還有健身房 洗衣房|"2021-11-22 00:00:00"|0|2
658499447|"M222044****"|"Sumi"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|忘記續住了也不趕人，讓我待到五六點才反應過來續住，很細心體貼~ 最後誇下阿姨呀，真的很熱情~|"2022-11-11 00:00:00"|0|1
563066640|"niun****"|"Doubaoguaiguai"|5|5|5|5|5|Outstanding|"Family"|"Superior Double Room"|"zh"|住了五晚，地理位置特別好，離地鐵站特別近，拐個彎就到了，去哪兒都很方便，叫車也很方便，酒店在三環，附近有個鳳凰匯，，走着三兩分鐘就到，吃飯和購物可以去萬象匯。早餐挺豐盛，早餐到十一點，所以我們基本上每天衹吃兩頓飯，早飯能吃到中午。有兩個小插曲，一是退房時把手鏈落在房間裏，吃完飯才想起來，服務員已經把房間收拾好了，手鏈已經放在前台。二是去長城走的早，早餐還沒開始，前台服務員特意去廚房幫我打包了麵包、酸奶和蘋果。所以我必須給好評，下次去北京依然會住這兒。|"2021-10-15 00:00:00"|1|2
644423903|"jonss****"|"Wangwuyutaixing"|5|5|5|5|5|Outstanding|"Solo travelers"|"Superior Double Room"|"zh"|挺不錯的。還有免費夜宵，免費洗衣。服務也不錯。所以沒有住過的朋友還是值得來嘗試一下，體驗一下下歡閣的。|"2022-10-02 00:00:00"|0|1
713026467|"118193****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Deluxe Smart Room (Queen bed)"|"zh"|地理便利，附近吃的也不少，整體衛生和環境不錯 ， 出差經常選擇這家|"2023-01-19 00:00:00"|0|2
641337693|"E1484****"|"Yuyunfurong"|5|5|5|5|5|Outstanding|"Couples"|"Superior Double Room"|"zh"|大晚上的入住的，正好趕上宵夜，小餛飩味道不錯，就是有點少，房間挺乾淨的，冰箱裏還有免費飲料，離地鐵站很近。|"2022-09-15 00:00:00"|0|1
629431191|"1686780****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|離地鐵站，機場線非常近，附近商場就有一個核酸點並且也有便利店 吃飯出行都非常便利。就是現在疫情期間沒有食物加熱服務也是可以理解。|"2022-07-23 00:00:00"|0|1
705126873|"_M1337012****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Deluxe Smart Room (Queen bed)"|"zh"|環境真的不錯 主要是服務很到位 態度非常好！ 一樓大堂還有瑞幸咖啡 相當不錯！推薦推薦！|"2022-10-28 00:00:00"|0|1
659309571|"D265923****"|"GuestUser"|4.2|4|4|5|4|Good|"Solo travelers"|"Superior Double Room"|"zh"|清潔姐姐熱情有禮，是次行程入住一週報讀周邊課程，酒店臨近商場、地鐵站及食街 👍🏻 體驗愉快，有機會到京會考慮再次入住|"2022-08-14 23:59:00"|0|2
547249367|"_M1377188****"|"GuestUser"|5|5|5|5|5|Outstanding|"Couples"|"Superior Double Room"|"zh"|位置好大家都知道了，早餐服務絕對好，夜宵師傅非常的耐心客氣，服務員收盤子清理檯子非常及時，客房清潔服務及時到位，總台入住退房很快很專業，在北京算是性價比非常高的酒店|"2021-10-16 23:59:00"|0|2
539333650|"_WeChat47677****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|🚗 交通：走兩步就到三元橋地鐵站，去機場去市區都很方便  🧹衛生：酒店衛生非常乾淨，走廊房間沒有煙味，房間禁煙這點非常棒，角角落落都很乾凈，房間空間非常夠用  🔔服務：前台接電話挺及時，服務人員挺多，早餐非常豐富，中西口味都有，一直開放到中午，非常適合起床晚的年輕人|"2021-09-13 23:59:00"|2|1
638503593|"_M1307875****"|"GuestUser"|5|5|5|5|5|Outstanding|"Couples"|"Superior Double Room"|"zh"|非常好👍位置離地鐵很近，一兩百米就有shopping的地方，房間乾淨，服務人員也很禮貌，下次還會來|"2022-09-18 00:00:00"|0|1
633163183|"_WeChat52415****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Friends"|"Superior Double Room"|"zh"|酒店地理位置很好就在三元橋地鐵站附近，裝修很新很乾凈，適合出遊旅行時來住，三元橋直接坐機場快線非常方便。|"2022-09-02 00:00:00"|0|2
722099799|"_WeChat400167****"|"GuestUser"|1.7|1|1|4|1||"Friends"|"Superior Family Room"|"zh"|衛生很差，用過的拖鞋還在床子下麪，成團的頭髮還沒清理出去。|"2023-02-03 00:00:00"|0|1
639598661|"M10276****"|"GuestUser"|5|5|5|5|5|Outstanding|"Other"|"Superior Double Room"|"zh"|四樓阿姨打掃衛生特別乾淨 態度好有耐心 地理位置好 住的舒心 去哪都方便 性價比超高 下次來還住這裏|"2022-09-12 00:00:00"|0|1
581314029|"M228459****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|因為離集團比較近每次來都住這裏 這次呆的時間比較長感受更多一些 酒店客房整理做的很好乾凈衛生 留下洗衣烘乾都是免費的實在太方便了而且洗的還很乾凈 早飯是到十二點的也是貼心了 夜宵還有免費小餛飩 工作人員態度也都很好 四百的標準在北京這個位置也算性價比很高了|"2022-03-11 00:00:00"|0|1
571108954|"300956****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Superior Double Room"|"zh"|服務很好，早餐很不錯的，保潔阿姨很熱心，很贊。|"2022-01-11 00:00:00"|0|1
540321107|"E4529****"|"GuestUser"|4.5|4|4|5|5|Very Good|"Business travelers"|"Deluxe Smart Room (Queen bed)"|"zh"|很喜歡住這家酒店，從開業到現在在三元橋性價比最高的一家！  🚗 交通：步行2分鐘就到三元橋地鐵站+機場快軌站，打車去機場也超級方便 - 直接上機場高速。  🧹衛生：房間不大，所以衛生很到位。希望保持下去。樓下有洗衣機和烘乾機，出差洗衣服不再花大錢  🔔服務：早餐到12點。一句話 - 幫！非常適合年輕人。迷你吧所有飲品免費！  唯一需要提升的是英文翻譯（如圖🙂）|"2021-09-03 23:59:00"|1|2
537515140|"M16692****"|"AnonymousUser"|4.7|5|4|5|5|Wonderful|"Business travelers"|"Deluxe Smart Room (Queen bed)"|"zh"|地理位置非常優越，就在三元橋地鐵站附近。去客戶那邊打車也很方便，就是酒店房間對麪就是寫字樓太難受了，不拉窗帘總感覺沒了隱私拉了窗帘又覺得像密閉空間。不過這個位置這個價格也沒啥好苛求的了，整體來說還是不錯的|"2021-09-01 23:59:00"|0|2
537111958|"_WeChat249379****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Superior Double Room"|"zh"|除了wifi沒那麼快 其他都還行 酒店員工不是專業出身的 比如前台 很業餘沒什麼專業素養 餐廳這些員工 更業餘 餐廳客人吃完不換桌布的 直接擺幾張紙當餐墊子 不是很衛生 客人不戴口罩也不管 其他硬件都可以的 位置也好 總體可以 經濟實惠有小資情調 這個價格住了覺不會後悔 下次來北京的話還可住|"2021-08-28 23:59:00"|0|2
655235475|"M20938****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Couples"|"Superior Double Room"|"zh"|很滿意的一次體驗！健身房洗衣房一應俱全 很喜歡的房間布局 床邊還有懶人支架 很貼心的設計|"2022-09-30 00:00:00"|0|2
