id|userId|nickName|ratingAll|ratingLocation|ratingFacility|ratingService|ratingRoom|commentLevel|travelType|roomName|language|content|checkinDate|usefulCount|grade
587805527|"M302462****"|"zslchn"|5|5|5|5|5|Outstanding|"Couples"|"Double Room"|"zh"|The environment is quiet and clean. The waiters are amiable and the house is smart. It was a very good experience, everyone is welcome to experience it. I will recommend it to my friends later|"2022-04-22 00:00:00"|0|1
587108718|"E1765****"|"Suri11"|5|5|5|5|5|Outstanding|"Friends"|"2-bedroom Suite"|"zh"|The location is good, in the center of Beijing, the subway entrance, it is very convenient to go anywhere. Service and hygiene are also great. The facilities are complete and the sound insulation is good. When I stayed, I didn't hear the sound of other rooms or the road.|"2022-04-11 00:00:00"|0|2
584667248|"E0147****"|"Maoxiaoyan"|3.7|4|4|3|4|Fair|"Solo travelers"|"Advanced large bed room"|"zh"|I have lived many times, and this time something happened, so I will evaluate it truthfully. Within a few minutes of check-in, I heard the cleaning door knock on the door one by one asking if it is convenient to disinfect. When I knocked on my place, I just responded that I would open my door privately after a while. I probed my head and asked again if I could come in for disinfection. What can I do, so a man came in and sprayed something and left. I am staying alone, and this kind of behavior makes people feel very bad. I open the female guest's room without permission, and I only open my room without brushing other people's rooms. I don't know whether to treat differently or to verify whether it is true of a person staying alone, unable to understand this out-of-bounds behavior. Will not come again for safety reasons. This is a very serious violation in the hotel industry. I hope businesses can standardize the work process of cleaning staff, and disinfection should not be carried out after check-in.|"2022-04-03 00:00:00"|2|2
541210566|"1377033****"|"Chenpihuameiruantang"|5|5|5|5|5|Outstanding|"Family"|"Double Room"|"zh"|Checked in for the second time! The environment is clean and tidy, and the room facilities are complete. There is also smart control~ it's really great! The service was also very enthusiastic when checking in. When checking out, I took care of children taking a nap and specially helped us to delay the check out. It is really very user-friendly ~ highly recommended Next to it is Nanluoguxiang. There are subway stations. Walk to Beihai Park. Shichahai and Prince Gong's Mansion are very convenient. Several shops nearby are delicious, the location of the hotel is very good 👍 not far to go anywhere|"2021-09-26 23:59:00"|1|1
583774225|"_WeChat496745****"|"Dusiji"|5|5|5|5|5|Outstanding|"Solo travelers"|"Double Room"|"zh"|Warm and thoughtful service: service staff are polite, warm and attentive; The rooms are clean and tidy: the rooms are of good quality and comfortable; Complete facilities: complete facilities and high-quality supplies; Convenient environment and transportation: Adjacent to the capital scenic spot, the transportation is convenient.|"2022-03-28 00:00:00"|0|2
540331148|"M61258****"|"Meowsla"|5|5|5|5|5|Outstanding|"Couples"|"Double Room"|"zh"|🍃Environment: The hotel has a sense of design, the functional area in the room has a reasonable layout, and the mobile phone holder by the bed is well received! 🔔Service: The lady at the front desk is enthusiastic, and the breakfast robot is also very cute, and there is also a laundry room for guests to wash clothes 🚗 Transportation: great location! It is less than 50 meters away from Nanluoguxiang subway station, and the traffic is extremely convenient 🧹Sanitation: The hotel’s sanitation is very good and very clean 【boutique hotel】 [Take a baby to play around]|"2021-09-20 23:59:00"|0|1
540333244|"E2527****"|"Yangdongdongyang"|3.7|5|2|4|4|Fair|"Couples"|"Superior Memory Foam Double Room"|"zh"|The location is excellent, next to the Nanluoguxiang subway station, Beijing taxis are expensive and congested, the hotel can save you 100 million yuan next to the subway, the view (the highest floor 6th floor) is very good, you can overlook the North Sea and Jingshan, the room is small, and the decoration Relatively new, the glass in the toilet and shower room is not frosted, which means that this room is only suitable for couples or couples, not for parents and children, not for brothers/girlfriends, not for elders, large limitations, toilet sensor lights can not be turned off, you can not smear bathing ( Many people are afraid that the hotel has a camera), but it is not recommended for this point, the service is okay, and the overall praise.|"2021-09-19 23:59:00"|0|1
581160040|"1381033****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Couples"|"Double Room"|"zh"|The location is very good. It takes 2 minutes to walk from Exit E of Nanluoguxiang on Line 6. The room facilities are simple and warm, but the bed is very comfortable. No problem other than the small room but the room is ok for a city hotel at this price. The corridor doesn't look that good, but it feels good after entering the house. It is hoped that the app members of smart TVs can be uniformly provided to the guests. After all, the experience of serving everyone will be greatly improved.|"2022-03-13 00:00:00"|0|1
644918281|"1391067****"|"liujia97"|5|5|5|5|5|Outstanding|"Family"|"Double Room"|"zh"|Convenient transportation, suitable for travel|"2022-10-04 00:00:00"|0|1
537868387|"M335485****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Advanced large bed room"|"zh"|The young lady at the front desk has a very warm service, there are robots to deliver free fruits, the room environment is very good, and the subway is nice! !|"2021-09-04 23:59:00"|1|1
536722375|"M225535****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Double Room"|"zh"|The front desk service attitude is very good, the room is cleaned very clean, the location is good, and the subway is convenient to go everywhere.|"2021-08-26 23:59:00"|0|1
537157643|"202929****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Panoramic Double Room"|"zh"|Hate that I stayed in a hotel for 6 nights for a long time. Excellent location. From the enthusiastic reception desk, to the cleaning and sanitation staff, warm service, full of love, and good service! Especially the bed in the room is very clean, and the sleeping is super safe and assured! You can help change and tidy up the room every day. For personal reasons, you only ask the waiter to help provide towels, pure bottled water and trash bag replacement outside the room. They are very enthusiastic to provide service and convenience. The front desk also provides a dragging board. service. Lunch and dinner can be taken out, and the hotel provides meal delivery to room service. Little robots will enthusiastically deliver food delivery services. To the door of the room, Everything is very satisfied,|"2021-08-23 23:59:00"|1|2
503321983|"201673****"|"Humenneijiananfeng"|3|1|1|5|5||"Family"|"Multi-level Twin Room"|"zh"|This may be the most compact of the duplexes I have ever stayed in. Yes, the picture did not lie to you. As far as you can see, it is so big. Compare the shoes of the children on the stairs. They are indeed so narrow. I guess I will be a fatter friend. I can’t turn around when I enter the door. I saw the duplex next door, which is much larger than this, and it is also more than 800. I don’t know how the hotel sets the price.|"2021-06-12 23:59:00"|0|2
501675875|"M294980****"|"yesornomiss"|5|5|5|5|5|Outstanding|"Other"|"Advanced large bed room"|"zh"|Very close to the subway station, close to Nanluogu Lane. The room is very clean, the bed is very soft, the pillow is very comfortable, there is free luggage delivery, there is a refrigerator, drinks are also free.|"2021-05-30 23:59:00"|1|2
562877940|"103292****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Double Room"|"zh"|Very nice hotel, the sister in the front hall is also very friendly and lovely, passing by for a night, the room is small and exquisite, the key is very clean and clean, including toiletries. What is more memorable is the surprisingly quiet, which is rare. Hope to maintain this quality.|"2021-11-22 00:00:00"|0|3
499296803|"M6662****"|"GuestUser"|4.5|5|3|5|5|Very Good|"Couples"|"Advanced large bed room"|"zh"|The hotel has convenient transportation, modern design, and good service. It is worth mentioning that there are many types of breakfast, but the catch is that the room is too small and there are no tables and chairs. It is not convenient for office work.|"2021-05-13 23:59:00"|0|1
550087320|"M299412****"|"Mrlong"|4|4|4|4|4|Good|"Couples"|"Advanced large bed room"|"zh"|The location is next to the entrance of Nanluogu Alley. The location is great. The hardware industry does not say that the restaurant has been closed for breakfast because of the epidemic, but it is worth mentioning that it is very Han to have its own parking lot. Parking in Beijing is 16 hours per hour. The parking lot is really great. The room is also very good.|"2021-10-23 23:59:00"|0|3
493771078|"_gf520382321018****"|"GuestUser"|4.7|5|5|4|5|Wonderful|"Friends"|"Advanced large bed room"|"zh"|It takes less than 5 minutes to walk to the subway entrance, next to the Nanluoguxiang archway, surrounded by alleys with strange names, you can stroll around very close, and you can also ride a bicycle to Jingshan Park and Beihai Park.|"2021-04-17 23:59:00"|0|1
500501763|"D3087****"|"Gaoshanliushuishenzhen"|5|5|5|5|5|Outstanding|"Other"|"Panoramic Double Room"|"zh"|Close to the subway entrance, close to South Tongluogu Lane, the location is great! The room is small, after all, it is the core area, after all, it was remodeled from the old house in the past, but the design style is very much! The most important point is to give this hotel a big praise. Ctrip has already paid the booking fee. When I arrived at the hotel, maybe the waiter was a newcomer, and I paid the room fee again. After more than a month, I forgot it. In this matter, Ctrip and the hotel have called me several times, so the overpaid room fee was refunded the same way! Like the integrity of the hotel and Ctrip! There is no breakfast in the hotel, there are many bun shops not far away, and there are many shared bicycles in front of the hotel. It is also unique to ride a bicycle to tour Beijing! Open the window and you will see the Bell and Drum Tower. The Bell Tower is currently under renovation. There is a boutique private kitchen in the same yard, the price is a bit high, suitable for couples dating and business invitations.|"2021-03-19 23:59:00"|1|2
487883411|"1385348****"|"AnjiziJayden"|4|4|4|3|5|Good|"Family"|"Multi-level Twin Room"|"zh"|No breakfast, no extra bed, good location near the subway entrance, it is a good choice for travelers who can go on a subway trip. I bring my mother and two-year-old children, and I usually take taxis. There is a parking lot and there is a yard. The service is average. I booked a duplex twin bed for four people. I arranged it for a duplex, but my family didn't like to sleep in a small bed with a 1.5-meter bed, so I called in advance and booked a 1.8-meter twin bed. As a result, the hotel’s error caused me to pay the cleaning fee when I changed the room. After negotiation, I didn’t pay and asked me to make up the room fee? The difference is too much, I booked early so the price is favorable. If you talk to me again, I will record the call. The experience of staying in was not very good. The place was too small and the baby could not run away, because the fancy duplex rest did not affect each other, so I will stay in the whole season in the future.|"2021-03-16 23:59:00"|0|2
538637018|"M428586****"|"GuestUser"|5|5|5|5|5|Outstanding|"Couples"|"Advanced large bed room"|"zh"|The space is not too big, very comfortable and clean. When the air conditioner was broken at first, the staff immediately helped us to change the room. The experience was very good, and it was very close to the scenic spot.|"2021-09-09 23:59:00"|0|1
487474683|"_WeChat348545****"|"Qizhuozhuchaofeiji"|5|5|5|5|5|Outstanding|"Solo travelers"|"Double Room"|"zh"|Yes, yes, the staff is very enthusiastic. During the epidemic, the takeaway cannot be delivered in the door. The staff helps to get it every time, so there is no need to go out.|"2021-03-10 18:00:00"|0|2
536961313|"E1185****"|"AnonymousUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Advanced large bed room"|"zh"|The location is very good, close to the subway and the scenic spot Nanluoguxiang; the interior is automated, the door is plugged in, the curtains are automatically pulled up, and the old Beijing-style alleys and courtyards are outside the window. Clean, small refrigerator with drinks provided|"2021-08-25 23:59:00"|0|1
535407647|"M308665****"|"GuestUser"|4.5|4|5|4|5|Very Good|"Family"|"Panoramic Double Room"|"zh"|Overall it is good, like the room itself, the location is very convenient. I just think there are too many people at the front desk. Forget it, there are six people. I have never encountered such a situation in any hotel before. It makes people feel incomprehensible. In addition, the epidemic does not want to be so crowded.|"2021-08-14 23:59:00"|1|1
528392091|"M11765****"|"GuestUser"|4.5|4|4|5|5|Very Good|"Family"|"Advanced large bed room"|"zh"|The location is very good, next to Nanluoguxiang, within 100 meters from the subway station. The breakfast provided by the members was good. The room is very small, there is no place to read a book or put a computer, the sink is in the room, and the shower and toilet are small and glass, which makes living inconvenient.|"2021-07-25 23:59:00"|0|1
481158862|"M296755****"|"GuestUser"|5|5|5|5|5|Outstanding|"Couples"|"Double Room"|"zh"|The environment is very good, the service is very good, located in the city center, very close to the subway station, it is very convenient to go everywhere! The hotel rooms are well-equipped, clean and sanitary, and the price is moderate, very good choice|"2021-01-18 23:59:00"|0|2
480970832|"M50761****"|"Taipingyangdabai"|5|5|5|5|5|Outstanding|"Other"|"Double Room"|"zh"|It is really rare to be in a location like Nanluo! The room has its own characteristics. It is the first time I feel the brand of CityGo and I have a good impression. There is red jujube barley water in the lobby, although the front desk did not take the initiative to greet me, I still poured it myself.|"2021-01-18 23:59:00"|0|2
479419265|"118272****"|"GuestUser"|5|5|5|5|5|Outstanding|"Other"|"Double Room"|"zh"|Very good hotel! The subway is up there, parking in the courtyard, smart facilities, electric curtains, sensor lights in the bathroom, mobile phone holders and night lights at the bedside, and robots delivering breakfast to the room are all very user-friendly. The slight shortcoming is that the bottled water is two small bottles. Although I stayed alone, I felt that it was not enough to drink.|"2021-01-05 23:59:00"|0|3
535889053|"1399566****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Advanced large bed room"|"zh"|The room is very small, just a big bed, some luggage, the price is not bad in Beijing, the location is super good, just go out to the subway station, there is a very high-end western restaurant inside, it is easy to say that I went to eat on the day I left, really Can’t catch up, there are many nearby attractions, Shishahai and Prince Gong’s Mansion are very close, the lamb skewers of Nanmen Barbecue I really want to eat it.|"2021-06-26 23:59:00"|0|2
475984192|"M6118****"|"GuestUser"|5|5|5|5|5|Outstanding|"Other"|"Double Room"|"zh"|The service is considerate and interesting. No dine-in breakfast was provided during the epidemic. Went early and arranged for me to upgrade in advance. The whole is small and beautiful, the bedding is particularly comfortable, and you fall asleep in seconds! 🎄I gave out an apple on Christmas Eve🍎|"2020-12-24 23:59:00"|1|1
479303449|"M55670****"|"GuestUser"|2|2|2|2|2||"Couples"|"Advanced large bed room"|"zh"|It can be said to be a very bad experience! ! ! First of all, the room is really small, 12 square meters without description at all! ! Once again, I have to have the room on the second floor, but the shower is very pitiful! ! ! The key is that the feeling of calling the front desk is the truth, you can only accept it! ! Did I spend money to suffer? ! Finally, take the clothes and go to the laundry room after the shower. There is only one washing machine, and it will not dry after drying for a long time! ! And the sink is very dirty! ! I will never consider citigo again when I travel! ! It really ruined the brand! !|"2020-12-18 23:59:00"|2|1
610581689|"M57123****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Double Room"|"zh"|Good hotel recommended|"2022-07-16 00:00:00"|0|1
499116460|"M9061****"|"Quelandec"|5|5|5|5|5|Outstanding|"Other"|"Panoramic Double Room"|"zh"|The hotel service staff are enthusiastic and attentive, and the rooms are clean and timely, and there is plenty of drinks. The air purifier works very well. Great location! It's near everywhere! Recommend friends next time.|"2021-05-15 23:59:00"|0|1
469005125|"M295966****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Advanced large bed room"|"zh"|The geographical position is superior, between Houhai and Nanluoguxiang, both can be reached on foot. Breakfast is available until 12 o'clock, rich and delicate. There is a lot of food around!|"2020-11-08 23:59:00"|0|2
497291971|"M427056****"|"GuestUser"|4.5|4|5|5|4|Very Good|"Family"|"Double Room"|"zh"|The hotel is really close to Nanluoguxiang, but the whole road is under construction, which makes the hotel not easy to find. The room is not big, and the big suitcase is difficult to open. There are baby slippers and toothbrushes, which saves a lot of trouble. Although the staff pushed hard to promote the room, the brother at the front desk was very polite and more flexible than the sister at the front desk. The aunt was also very welcoming, but the restaurant was too small and breakfast was really small. The children depended on fruit and juice every day. .|"2021-05-02 23:59:00"|2|2
496028097|"M7901****"|"GuestUser"|4.2|5|4|4|4|Good|"Other"|"Advanced large bed room"|"zh"|The function of the room is relatively modern, the sanitation is OK, the central air-conditioning is too loud, and the bathroom is not blocked... The male front desk has been pushing paying members, and the female front desk will save 20 breakfast fees on the next app the next day. The male didn’t mention it, so did I drunk. Breakfast is not bad, you can get 20 off the app for 69 yuan|"2021-04-30 23:59:00"|0|2
466253306|"M23279****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Advanced large bed room"|"zh"|There is nothing to say about the location of the hotel, just by the South Gate of Nanluogu Lane, you can go out by subway and bus and various shared bicycles. It is super convenient to go to the Forbidden City, National Museum and Shichahai by cycling. There are Luosen, Ruixing, Xiaodian, Pizza Hut, and Miss Fu on the opposite side. There are also various kinds of shabu-shabu in Chengdu, which is convenient for dining. Although the indoor area is small but all kinds of supplies are complete, the bathroom is all good brands, the curtains are all automatic buttons, and the bedside has a smart switch for the whole house, especially the mattress, which is very comfortable, as if it has a latex layer. Overall is really good, like it!|"2020-10-22 23:59:00"|0|1
494520953|"zhubi****"|"Nini2010"|3.5|3|3|4|4|Fair|"Business travelers"|"Advanced large bed room"|"zh"|It is more convenient because of its geographical location, subway entrance, and nearby attractions. Breakfast is much simpler than other Huange. No extra bed is allowed. The room is small. It's okay to live alone on business trips. The sockets in the room are quite adequate and convenient. It's just next to the road, and construction is happening outside, which makes it very noisy all night.|"2021-04-22 23:59:00"|0|2
483771811|"202036****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Double Room"|"zh"|Really warm and cost-effective homestay, the proprietress and the handsome guy at the front desk are very caring and warm. I can’t go out of Shanghai and chose to stay for three nights. In short, I love the super large balcony. I don’t go anywhere, just in the room. Soaking in the sun is a great choice. The trampoline at the door makes my son happy. In short, I would recommend a homestay from a friend. I think it should be given the highest five points to not waste the boss’s care and attention.|"2020-10-20 23:59:00"|0|1
494012348|"M239380****"|"GuestUser"|3.2|3|3|4|3||"Solo travelers"|"Double Room"|"zh"|The room is too small, the sofa is not clean, and the price/performance ratio is not high. The location is also difficult to find. There is no obvious sign in the parking lot of a restaurant. The advantage is that it is close to Nanluoguxiang.|"2021-04-18 23:59:00"|0|1
491391029|"1391063****"|"PTL2021"|1.2|2|1|1|1||"Solo travelers"|"Superior Memory Foam Double Room"|"zh"|Poor sound insulation and poor internet. I can wake up several times during the day by opening and closing the door next door. The water in the refrigerator is still drunk. The attitude of the main front desk is really bad, and it's arrogant. It's a pity that I won't live again in the location. I don’t recommend other people to live, which affects my mood|"2021-04-08 23:59:00"|3|2
495350297|"_WeChat16104****"|"MichaelLiiiii"|4.7|5|4|5|5|Wonderful|"Couples"|"Panoramic Double Room"|"zh"|The geographical position is very superior, in a courtyard next to Nanluoguxiang, there is a unique feeling. But the disadvantage is that there are slightly fewer parking spaces, and there may be no parking spaces to park during the peak check-in period. The room is a bit small, but the overall price/performance ratio is moderate.|"2021-03-20 23:59:00"|0|3
488335800|"1380417****"|"GuestUser"|4.5|5|5|3|5|Very Good|"Other"|"Panoramic Double Room"|"zh"|Good location! Good health! Special praise for the service of the cleaning staff on the 6th floor! The hotels are all good 👍, that is, the communication attitude between the front desk manager and the guests needs to be improved. I said impatiently that I was busy on the phone, and there was nothing. I hope that hotel management will not stay at the level of homestay. Bingbing's face is ugly.|"2021-03-19 23:59:00"|1|2
460557756|"_WeChat258560****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Double Room"|"zh"|The location is good, the rooms are compact, but very comfortable. My friend's feet were worn out, and the young lady at the front desk even took band-aids. ❤️There is a free supper in the evening👍|"2020-09-07 23:59:00"|0|1
485624275|"fish****"|"fish7cn"|4.2|4|4|5|4|Good|"Business travelers"|"Superior Memory Foam Double Room"|"zh"|The location of the hotel is more than 200 meters away from the subway station, which is very convenient for travel. Breakfast can be delivered to the hotel by appointment, and the robot is delivered directly to the door. The variety of breakfast is quite satisfactory. I personally think that the onigiri tastes good. The hotel is suitable for business travel.|"2021-02-28 23:59:00"|0|1
476909359|"M306354****"|"GuestUser"|3|3|3|3|3||"Other"|"Superior Memory Foam Double Room"|"zh"|It is very close to Nanluogu Alley, but there is still a gap between the real environment and the picture. The house looks smaller than the picture. Takeaways are not allowed in the yard, and the front desk generally won’t help. You need to take takeaways outside (don’t understand the meaning of buying a food delivery robot)|"2021-01-01 23:59:00"|1|1
476583889|"Kor****"|"GuestUser"|3.7|4|3|4|4|Fair|"Friends"|"Advanced large bed room"|"zh"|It’s embarrassing for two girls to live together in the bathroom. It’s probably designed for couples, right? I gave 304 first, but the room was really much smaller than the opposite one. The staff came up to confirm and agreed to replace it. The location is not bad, if you just want to eat, you still have to walk a distance. It feels like there is really nothing left in Nanluoguxiang. It is very close to Houhai, Shichahai, Guijie, etc. It is recommended for traveling. Although the room is not very big, the bed is quite comfortable.|"2020-12-23 23:59:00"|0|1
475095069|"M287923****"|"GuestUser"|3.7|3|3|5|4|Fair|"Family"|"Superior Memory Foam Double Room"|"zh"|The room is too small. But the waiter was very enthusiastic. You can see the old yard in Nanluogu Alley from the window. In the afternoon, I can see the pigeons walking over the old yard by the window. I haven't seen it for many years. The air in Beijing is better, and the pigeons are flying in the blue sky. Old Beijing.|"2020-12-20 23:59:00"|1|2
636085977|"1360128****"|"GuestUser"|5|5|5|5|5|Outstanding|"Couples"|"Advanced large bed room"|"zh"|very good|"2022-09-11 00:00:00"|0|1
473914840|"M36940****"|"Shaonianbujusuiyuechang"|5|5|5|5|5|Outstanding|"Couples"|"Double Room"|"zh"|First of all, I booked the big bed room on the first floor. It cost 49 to upgrade to the 5th floor. The specific size difference is not known. The scenery outside the window on the 5th floor is indeed good. You can directly see the Drum Tower. The bed is also very large and comfortable, but because the room is not big, the bed is placed next to the window. The wind blows a bit loudly at night, which affects sleep, and you can feel the wind blowing in by putting your hands on the window.|"2020-12-12 23:59:00"|0|2
473841735|"D6005****"|"GuestUser"|4.2|4|4|4|5|Good|"Business travelers"|"Panoramic Double Room"|"zh"|Okay, the location is very good, there are not many good hotel options around, considering the price of the facilities, the upper level is considered, if it is for the purpose of vacation, the comfort is average|"2020-12-11 23:59:00"|0|2
473787480|"_cs03000322****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Double Room"|"zh"|As an old customer of Ctrip, I have used this store for nearly 10 years. The most touching service is this shop. Because of my own reasons, my personal belongings are left in the hotel. There are 100,000 people who are in a hurry. In an emergency, I call the front desk Jianru. Quick help to solve the problem, very grateful! Choose Ctrip again next time!|"2020-12-11 23:59:00"|0|2
474132501|"D1658****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Panoramic Double Room"|"zh"|The location of the hotel is great, it is easy to go everywhere, the exterior decoration is also quite distinctive, the rooms are clean and tidy. The biggest highlight is that the hotel can deliver luggage to the airport free of charge. The service is very considerate and will continue to stay in Beijing next time!|"2020-12-10 23:59:00"|0|1
472758745|"_WeChat251511****"|"GuestUser"|4.7|4|5|5|5|Wonderful|"Couples"|"Double Room"|"zh"|The room is small, but clean and comfortable. It feels too attractive to have a place to park in a place where there is a lot of money. The service staff was very enthusiastic, and the members upgraded the room to help late check-out.|"2020-11-29 23:59:00"|0|1
417882105|"_WeChat238690****"|""|5|5|5|5|5|Outstanding|"Business travelers"|"Double Room"|"zh"|Only 2 minutes walk from the subway entrance, it is convenient to go anywhere, the bed is very comfortable to stay for 4 nights, breakfast has small changes every day, and there is a supper|"2020-05-27 23:59:00"|0|2
471285063|"1350022****"|"Linbaobao"|3.7|4|4|3|4|Fair|"Friends"|"2-bedroom Suite"|"zh"|Location: Very good, right next to the subway station, where the two lines meet. It's also close to Houhai, and you can go by walking at night. Facilities: Okay. There is no light in the room. It's a bit uncomfortable to rely on the light from the toilet and shower room. The natural light outside the window is very bright during the day. Then the shower room and the bed are covered by a transparent gauze curtain, which... it is embarrassing for the friends in the same group to take a bath in the toilet. Service: Hygiene is well done, and the response is very quick when I have to get something at night. But the check-in day was a long time late, and the room was handed over to us at 4pm. This is a bad review!|"2020-11-06 23:59:00"|0|2
468831145|"M40066****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Double Room"|"zh"|Although the room is relatively small, it has all the internal organs and good hygiene. The only drawback may be the use of transparent glass in the design to create the bathroom space, which makes up for the small space visually. It is a bit too "transparent" and it is still worth living alone. Okay, otherwise it would be really embarrassing to take a shower and go to the bathroom. Overall, it is very good and very clean. Hotel location is very convenient to go to other places.|"2020-11-06 23:59:00"|0|1
467400515|"1359747****"|"GuestUser"|5|5|5|5|5|Outstanding|"Business travelers"|"Double Room"|"zh"|The special room we booked, the room is small and compact, the facilities are complete and quiet, the lobby is beautiful, quiet and chic, and the service girl is also nice, 10 minutes away from the subway station|"2020-10-29 23:59:00"|0|1
467571647|"malin****"|"GuestUser"|5|5|5|5|5|Outstanding|"Friends"|"Double Room"|"zh"|It has a sense of design, but the bathroom is transparent. Then smart devices are not smart either. The staff is very enthusiastic and thoughtful. You can ask for what you need when you check in. The stuff in the minibar is delivered.|"2020-10-28 23:59:00"|1|2
465923993|"D20438****"|"jayzhou"|5|5|5|5|5|Outstanding|"Business travelers"|"Panoramic Double Room"|"zh"|Everything is very good, very suitable for young people to live, the only thing is that there is no table, ordering a takeaway is difficult to handle, but the overall location and environment are very good.|"2020-10-22 23:59:00"|0|2
462655974|"M60295****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Superior Memory Foam Double Room"|"zh"|The hotel is in a good location, at the entrance of Nanluogu Alley. The service is very good, there is a paid parking lot, the bus and subway station at the door, it is convenient to go everywhere, there are more food around, the rooms are small, but they are clean.|"2020-10-03 23:59:00"|0|1
461639495|"_WeChat27705****"|"Achao"|5|5|5|5|5|Outstanding|"Business travelers"|"Double Room"|"zh"|Good coffee was presented at the check-in, the front desk service was very enthusiastic, the sanitation and cleaning was very clean, the location is not even said, I will choose here next time|"2020-09-29 23:59:00"|0|1
460195667|"1355123****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Advanced large bed room"|"zh"|The key to choosing this hotel is the proximity to the subway. 100 meters from Exit E of the subway. It is 22 minutes by bike from Tiananmen Square, 13 minutes from Jingshan Park and the corner tower. Go out and turn right and walk for about 10 minutes. There is a Beijing snack bar with many locals. Tofu is delicious. The hotel feels very high-tech.|"2020-09-20 23:59:00"|0|2
463421515|"shi****"|"GuestUser"|3.2|4|4|1|4||"Couples"|"Advanced large bed room"|"zh"|The little sister at the front desk asked me to scan the health code, and the mobile phone did not have a signal to let me add wifi, because I hadn’t checked in and could only use the mobile phone verification code, but the mobile phone did not receive the verification code at all. When I got out of the hotel door, I received the verification code. The verification interface was gone again, and the little sister at the front desk stood there looking at me silly. Fortunately, another girl was clever, and directly used the staff's wifi password to help me log in, and the problem was solved in 3 seconds. It gave me a very bad feeling before checking in, so I must give a bad review!|"2020-09-19 23:59:00"|0|2
459422491|"320634****"|"GuestUser"|4.7|5|4|5|5|Wonderful|"Couples"|"Advanced large bed room"|"zh"|The location is very good. It is next to the subway station and Nanluoguxiang. To many attractions and Internet celebrity check-in places, you can basically ride a bicycle. There are many coffee shops around, especially Chunfeng Academy. Highly recommended The service at the front desk was good and the aunts who cleaned were very polite It’s just that there is no "ironing machine" in the hotel introduction. I asked the front desk. The front desk said to find it. I found it and told me. Then there was no more... In addition, the room is a bit small, no stools, no office I can’t call the reception desk on the phone in the room. The bathroom is separated from wet and dry, but the water is a bit warm. In winter, this temperature may be cold. I don’t know if the hotel has set the water temperature. There is an open-air seating area at the entrance of the hotel. At night, the waiter will turn on the lights and place the table lamps. It is good to sit and chat in the autumn night. The overall is OK, the details need to be corrected|"2020-09-10 23:59:00"|0|1
460078939|"E0227****"|"GuestUser"|4|4|4|4|4|Good|"Couples"|"Superior Memory Foam Double Room"|"zh"|The room is really small, the big bed is close to the window, but the bed is 1.8 meters, it is more comfortable to sleep, not soft or hard. The location is really excellent, only more than 100 meters away from the subway station. It is only more than 100 meters away from the bus station. It's very convenient to live in this hotel, especially when visiting the alleys. It is very convenient, and the surrounding area is full of alleys. Going east from the hotel is the old restaurant of Bai Kui's restaurant. His Chinese food is average. Chinese food in Beijing is like that. But his snacks are very good. Even locals often come to buy it. The breakfast is also very delicious, and there are many locals. His tofu brain is also delicious. Next door is Xisi buns. I think they are better than Qingfeng buns, but the buns in Beijing are very strange and they are not made with noodles. . Going further east is Gulou Street. There are many time-honored brands on Gulou Street, such as dumplings and fried liver. Very convenient. Humph! In fact, there is a Chinese restaurant opposite the hotel. I haven't tried that Sichuan restaurant before. I don't know. The hotel still has freshly ground coffee every day. Because the hotel room is relatively small, no extra bed can be added. This hotel room is rebuilt from an old office building, so the layout is not like a standard hotel. The bathroom and the room are in the same room. When taking a shower, they are separated by a relatively transparent curtain. Not suitable for colleagues or friends, but for couples. We did not book breakfast at the hotel, so I can’t comment. His parking lot is also relatively small, because the hotel is located in the city center, subway, bus are more convenient. The service of the hotel, because we have no special service requirements, so the service quality of the waiter is still quite satisfactory. Our room is on the fourth floor of the hotel. From the window, you can see the Bell and Drum Tower. It can be considered a city view room.|"2020-09-01 23:59:00"|1|1
443477656|"M10749****"|"GuestUser"|5|5|5|5|5|Outstanding|"Family"|"Double Room"|"zh"|Good coffee was presented at check-in, sanitation and cleaning was very clean, the location is not said, the front desk service is particularly enthusiastic, if you go to Beijing next time, continue to choose here|"2020-08-21 23:59:00"|0|1
